id,seq,task,response,confidence,fol,interactions,correct,some_all,rt
participant_79,2760,AO4,"[""nvc""]",confident,"[""Oac""]","[{""time"": 7025, ""option"": ""nvc"", ""state"": true}]",0.0,False,7664
participant_79,2761,AA2,"[""Aac"", ""Aca""]",confident,"[""Ica"", ""Iac"", ""Aca""]","[{""time"": 13296, ""option"": ""Aca"", ""state"": true}, {""time"": 13702, ""option"": ""Aac"", ""state"": true}]",0.25,False,24802
participant_79,2762,IA2,"[""Aac"", ""Aca""]",confident,"[""NVC""]","[{""time"": 71186, ""option"": ""Aca"", ""state"": true}, {""time"": 71611, ""option"": ""Aac"", ""state"": true}]",0.0,False,74141
participant_79,2763,EI1,"[""Iac"", ""Ica"", ""Oac"", ""Oca""]",confident,"[""Oca""]","[{""time"": 41932, ""option"": ""Iac"", ""state"": true}, {""time"": 42519, ""option"": ""Ica"", ""state"": true}, {""time"": 44926, ""option"": ""Oca"", ""state"": true}, {""time"": 45270, ""option"": ""Oac"", ""state"": true}]",0.25,False,48054
participant_79,2764,AA3,"[""Aac"", ""Aca""]",confident,"[""NVC""]","[{""time"": 10952, ""option"": ""Aac"", ""state"": true}, {""time"": 11332, ""option"": ""Aca"", ""state"": true}]",0.0,False,13227
participant_79,2765,AO3,"[""Iac"", ""Ica"", ""Oac"", ""Oca""]",confident,"[""Oca""]","[{""time"": 60388, ""option"": ""Ica"", ""state"": true}, {""time"": 60760, ""option"": ""Iac"", ""state"": true}, {""time"": 61584, ""option"": ""Oac"", ""state"": true}, {""time"": 61906, ""option"": ""Oca"", ""state"": true}]",0.25,False,62493
participant_79,2766,EO1,"[""Eac"", ""Eca""]",confident,"[""NVC""]","[{""time"": 5026, ""option"": ""Eac"", ""state"": true}, {""time"": 5461, ""option"": ""Eca"", ""state"": true}]",0.0,False,8305
participant_79,2767,OA2,"[""Iac"", ""Ica"", ""Oac"", ""Oca""]",confident,"[""NVC""]","[{""time"": 4957, ""option"": ""Eac"", ""state"": true}, {""time"": 5920, ""option"": ""Eac"", ""state"": false}, {""time"": 12632, ""option"": ""Iac"", ""state"": true}, {""time"": 12922, ""option"": ""Ica"", ""state"": true}, {""time"": 13610, ""option"": ""Oac"", ""state"": true}, {""time"": 13930, ""option"": ""Oca"", ""state"": true}]",0.0,False,14705
participant_79,2768,IE1,"[""nvc""]",confident,"[""Oac""]","[{""time"": 3261, ""option"": ""nvc"", ""state"": true}, {""time"": 3986, ""option"": ""nvc"", ""state"": false}, {""time"": 4462, ""option"": ""nvc"", ""state"": true}]",0.0,False,6011
participant_79,2769,OI2,"[""Iac"", ""Ica"", ""Oac"", ""Oca""]",confident,"[""NVC""]","[{""time"": 5210, ""option"": ""Iac"", ""state"": true}, {""time"": 5541, ""option"": ""Ica"", ""state"": true}, {""time"": 5887, ""option"": ""nvc"", ""state"": true}, {""time"": 6477, ""option"": ""nvc"", ""state"": false}, {""time"": 6720, ""option"": ""Oca"", ""state"": true}, {""time"": 6975, ""option"": ""Oac"", ""state"": true}, {""time"": 7320, ""option"": ""Iac"", ""state"": true}, {""time"": 7641, ""option"": ""Ica"", ""state"": true}]",0.0,False,8131
participant_79,2770,EI3,"[""Eac"", ""Eca""]",confident,"[""Oca""]","[{""time"": 6237, ""option"": ""Eca"", ""state"": true}, {""time"": 6679, ""option"": ""Eac"", ""state"": true}]",0.0,False,7447
participant_79,2771,EO3,"[""Iac"", ""Ica"", ""Oac"", ""Oca""]",confident,"[""NVC""]","[{""time"": 7398, ""option"": ""Oac"", ""state"": true}, {""time"": 11348, ""option"": ""Oca"", ""state"": true}, {""time"": 12078, ""option"": ""Ica"", ""state"": true}, {""time"": 12367, ""option"": ""Iac"", ""state"": true}]",0.0,False,13048
participant_79,2772,IO4,"[""nvc""]",guessed,"[""NVC""]","[{""time"": 7878, ""option"": ""Eca"", ""state"": true}, {""time"": 9827, ""option"": ""Eca"", ""state"": false}, {""time"": 13385, ""option"": ""nvc"", ""state"": true}]",0.0,False,14312
participant_79,2773,AE1,"[""Eac"", ""Eca""]",confident,"[""Oca"", ""Eca"", ""Eac"", ""Oac""]","[{""time"": 6164, ""option"": ""Eac"", ""state"": true}, {""time"": 6575, ""option"": ""Eca"", ""state"": true}]",0.5,False,7156
participant_79,2774,IE3,"[""Eac"", ""Eca""]",confident,"[""Oac""]","[{""time"": 2848, ""option"": ""Eca"", ""state"": true}, {""time"": 3134, ""option"": ""Eac"", ""state"": true}]",0.0,False,8491
participant_79,2775,AE3,"[""Eac"", ""Eca""]",confident,"[""Oca"", ""Eca"", ""Eac"", ""Oac""]","[{""time"": 1996, ""option"": ""Eca"", ""state"": true}, {""time"": 2356, ""option"": ""Eac"", ""state"": true}]",0.5,False,4181
participant_79,2776,AI1,"[""Iac"", ""Ica"", ""Oac"", ""Oca""]",confident,"[""NVC""]","[{""time"": 9968, ""option"": ""Oac"", ""state"": true}, {""time"": 10582, ""option"": ""Iac"", ""state"": true}, {""time"": 10868, ""option"": ""Ica"", ""state"": true}, {""time"": 11263, ""option"": ""Oca"", ""state"": true}]",0.0,False,11697
participant_79,2777,EO4,"[""Eac"", ""Eca""]",confident,"[""NVC""]","[{""time"": 23885, ""option"": ""Eac"", ""state"": true}, {""time"": 24516, ""option"": ""Eca"", ""state"": true}]",0.0,False,25234
participant_79,2778,EI4,"[""nvc""]",confident,"[""Oca""]","[{""time"": 5837, ""option"": ""nvc"", ""state"": true}]",0.0,False,6403
participant_79,2779,IO1,"[""Iac"", ""Ica"", ""Oac"", ""Oca""]",confident,"[""NVC""]","[{""time"": 13885, ""option"": ""Eac"", ""state"": true}, {""time"": 14266, ""option"": ""Eac"", ""state"": false}, {""time"": 15119, ""option"": ""Iac"", ""state"": true}, {""time"": 16498, ""option"": ""Ica"", ""state"": true}, {""time"": 16917, ""option"": ""Oca"", ""state"": true}, {""time"": 17215, ""option"": ""Oac"", ""state"": true}]",0.0,False,17751
participant_79,2780,II4,"[""nvc""]",confident,"[""NVC""]","[{""time"": 7315, ""option"": ""nvc"", ""state"": true}]",0.0,False,7759
participant_79,2781,EE2,"[""Eac"", ""Eca""]",confident,"[""NVC""]","[{""time"": 17507, ""option"": ""Oca"", ""state"": true}, {""time"": 18315, ""option"": ""Eac"", ""state"": true}, {""time"": 18613, ""option"": ""Eca"", ""state"": true}, {""time"": 18967, ""option"": ""Oca"", ""state"": false}]",0.0,False,19827
participant_79,2782,EA3,"[""Eac"", ""Eca""]",confident,"[""Oca"", ""Eca"", ""Eac"", ""Oac""]","[{""time"": 6223, ""option"": ""Eca"", ""state"": true}, {""time"": 6586, ""option"": ""Eac"", ""state"": true}]",0.5,False,7209
participant_79,2783,EE3,"[""nvc""]",confident,"[""NVC""]","[{""time"": 3200, ""option"": ""nvc"", ""state"": true}]",0.0,False,3564
participant_79,2848,II1,"[""Iac"", ""Ica"", ""Oac"", ""Oca""]",confident,"[""NVC""]","[{""time"": 5578, ""option"": ""Iac"", ""state"": true}, {""time"": 6056, ""option"": ""Ica"", ""state"": true}, {""time"": 6441, ""option"": ""Oca"", ""state"": true}, {""time"": 6742, ""option"": ""Oac"", ""state"": true}]",0.0,False,7180
participant_79,2849,OA4,"[""nvc""]",confident,"[""Oca""]","[{""time"": 18271, ""option"": ""nvc"", ""state"": true}]",0.0,False,20636
participant_79,2850,OA1,"[""Iac"", ""Ica"", ""Oac"", ""Oca""]",confident,"[""NVC""]","[{""time"": 4773, ""option"": ""Oac"", ""state"": true}, {""time"": 5445, ""option"": ""Oca"", ""state"": true}, {""time"": 5934, ""option"": ""Ica"", ""state"": true}, {""time"": 6264, ""option"": ""Iac"", ""state"": true}]",0.0,False,8204
participant_79,2851,EO2,"[""Iac"", ""Ica"", ""Oac"", ""Oca""]",guessed,"[""NVC""]","[{""time"": 16183, ""option"": ""Eac"", ""state"": true}, {""time"": 16517, ""option"": ""Eca"", ""state"": true}, {""time"": 17140, ""option"": ""Eca"", ""state"": false}, {""time"": 17366, ""option"": ""Eac"", ""state"": false}, {""time"": 17665, ""option"": ""Iac"", ""state"": true}, {""time"": 17893, ""option"": ""Ica"", ""state"": true}, {""time"": 18242, ""option"": ""Oca"", ""state"": true}, {""time"": 18517, ""option"": ""Oac"", ""state"": true}]",0.0,False,19183
participant_79,2852,EA2,"[""Eac"", ""Eca""]",confident,"[""Oca"", ""Eca"", ""Eac"", ""Oac""]","[{""time"": 11270, ""option"": ""Eac"", ""state"": true}, {""time"": 11808, ""option"": ""Eca"", ""state"": true}]",0.5,False,12562
participant_79,2853,IE2,"[""Iac"", ""Ica"", ""Oac"", ""Oca""]",guessed,"[""Oac""]","[{""time"": 5440, ""option"": ""Iac"", ""state"": true}, {""time"": 5753, ""option"": ""Ica"", ""state"": true}, {""time"": 6107, ""option"": ""Oca"", ""state"": true}, {""time"": 6413, ""option"": ""Oac"", ""state"": true}]",0.25,False,6830
participant_79,2854,IA1,"[""Iac"", ""Ica"", ""Oac""]",confident,"[""Ica"", ""Iac""]","[{""time"": 57993, ""option"": ""Iac"", ""state"": true}, {""time"": 58463, ""option"": ""Ica"", ""state"": true}, {""time"": 59641, ""option"": ""Oac"", ""state"": true}]",0.6666666666666666,False,60528
participant_79,2855,AI2,"[""Iac"", ""Ica"", ""Oac"", ""Oca""]",guessed,"[""Ica"", ""Iac""]","[{""time"": 49800, ""option"": ""Iac"", ""state"": true}, {""time"": 50208, ""option"": ""Ica"", ""state"": true}, {""time"": 50693, ""option"": ""Oca"", ""state"": true}, {""time"": 51125, ""option"": ""Oac"", ""state"": true}]",0.5,False,51847
participant_79,2856,OE4,"[""Iac"", ""Oac"", ""Oca""]",guessed,"[""NVC""]","[{""time"": 44567, ""option"": ""Iac"", ""state"": true}, {""time"": 44893, ""option"": ""Oac"", ""state"": true}, {""time"": 45296, ""option"": ""Oca"", ""state"": true}]",0.0,False,53664
participant_79,2857,OE2,"[""Iac"", ""Ica"", ""Oac"", ""Oca""]",guessed,"[""NVC""]","[{""time"": 32568, ""option"": ""Iac"", ""state"": true}, {""time"": 33391, ""option"": ""Eac"", ""state"": true}, {""time"": 36686, ""option"": ""Eca"", ""state"": true}, {""time"": 37480, ""option"": ""Iac"", ""state"": false}, {""time"": 38264, ""option"": ""Eac"", ""state"": false}, {""time"": 38794, ""option"": ""Eca"", ""state"": false}, {""time"": 39277, ""option"": ""Ica"", ""state"": true}, {""time"": 39678, ""option"": ""Aac"", ""state"": true}, {""time"": 40110, ""option"": ""Iac"", ""state"": true}, {""time"": 40444, ""option"": ""Aac"", ""state"": false}, {""time"": 41202, ""option"": ""Oac"", ""state"": true}, {""time"": 41569, ""option"": ""Oca"", ""state"": true}]",0.0,False,42267
participant_79,2858,IO2,"[""Iac"", ""Ica"", ""Oac"", ""Oca""]",confident,"[""NVC""]","[{""time"": 20036, ""option"": ""Iac"", ""state"": true}, {""time"": 20480, ""option"": ""Ica"", ""state"": true}, {""time"": 20911, ""option"": ""Eca"", ""state"": true}, {""time"": 21197, ""option"": ""Oca"", ""state"": true}, {""time"": 21684, ""option"": ""Oac"", ""state"": true}, {""time"": 22096, ""option"": ""Ica"", ""state"": false}, {""time"": 22398, ""option"": ""Eca"", ""state"": false}, {""time"": 22811, ""option"": ""Ica"", ""state"": true}]",0.0,False,23950
participant_79,2859,EI2,"[""Iac"", ""Ica"", ""Oac"", ""Oca""]",guessed,"[""Oca""]","[{""time"": 15002, ""option"": ""Eac"", ""state"": true}, {""time"": 15338, ""option"": ""Eca"", ""state"": true}, {""time"": 20320, ""option"": ""Eca"", ""state"": false}, {""time"": 20670, ""option"": ""Eac"", ""state"": false}, {""time"": 20984, ""option"": ""Iac"", ""state"": true}, {""time"": 21229, ""option"": ""Ica"", ""state"": true}, {""time"": 21588, ""option"": ""Oca"", ""state"": true}, {""time"": 21879, ""option"": ""Oac"", ""state"": true}]",0.25,False,22314
participant_79,2860,IO3,"[""Iac"", ""Ica"", ""Oac"", ""Oca""]",confident,"[""NVC""]","[{""time"": 3849, ""option"": ""Ica"", ""state"": true}, {""time"": 4160, ""option"": ""Iac"", ""state"": true}, {""time"": 4535, ""option"": ""Oac"", ""state"": true}, {""time"": 4799, ""option"": ""Oca"", ""state"": true}]",0.0,False,5416
participant_79,2861,AO1,"[""nvc""]",confident,"[""NVC""]","[{""time"": 5769, ""option"": ""nvc"", ""state"": true}]",0.0,False,6593
participant_79,2862,OI1,"[""Iac"", ""Ica"", ""Oac"", ""Oca""]",confident,"[""NVC""]","[{""time"": 3198, ""option"": ""Ica"", ""state"": true}, {""time"": 3463, ""option"": ""Iac"", ""state"": true}, {""time"": 3884, ""option"": ""Oac"", ""state"": true}, {""time"": 4160, ""option"": ""Oca"", ""state"": true}]",0.0,False,4527
participant_79,2863,EE1,"[""Eac"", ""Eca""]",confident,"[""NVC""]","[{""time"": 16650, ""option"": ""Eac"", ""state"": true}, {""time"": 17812, ""option"": ""Eca"", ""state"": true}]",0.0,False,18835
participant_79,2864,IE4,"[""nvc""]",guessed,"[""Oac""]","[{""time"": 23438, ""option"": ""nvc"", ""state"": true}]",0.0,False,26215
participant_79,2865,IA3,"[""nvc""]",confident,"[""NVC""]","[{""time"": 16633, ""option"": ""nvc"", ""state"": true}]",0.0,False,17124
participant_79,2866,OI4,"[""Iac"", ""Ica"", ""Oac"", ""Oca""]",confident,"[""NVC""]","[{""time"": 4299, ""option"": ""Eac"", ""state"": true}, {""time"": 4771, ""option"": ""Eca"", ""state"": true}, {""time"": 5126, ""option"": ""Ica"", ""state"": true}, {""time"": 5517, ""option"": ""Iac"", ""state"": true}, {""time"": 6174, ""option"": ""Ica"", ""state"": false}, {""time"": 6570, ""option"": ""Iac"", ""state"": false}, {""time"": 6995, ""option"": ""Eca"", ""state"": false}, {""time"": 7220, ""option"": ""Eac"", ""state"": false}, {""time"": 7470, ""option"": ""Iac"", ""state"": true}, {""time"": 7724, ""option"": ""Ica"", ""state"": true}, {""time"": 8299, ""option"": ""Oca"", ""state"": true}, {""time"": 8547, ""option"": ""Oac"", ""state"": true}]",0.0,False,9139
participant_79,2867,EA1,"[""Eac"", ""Eca""]",confident,"[""Oca""]","[{""time"": 16410, ""option"": ""Eac"", ""state"": true}, {""time"": 16849, ""option"": ""Eca"", ""state"": true}]",0.0,False,17541
participant_79,2868,II2,"[""Iac"", ""Ica"", ""Oac"", ""Oca""]",confident,"[""NVC""]","[{""time"": 6464, ""option"": ""Eac"", ""state"": true}, {""time"": 7095, ""option"": ""Eac"", ""state"": false}, {""time"": 7437, ""option"": ""Oac"", ""state"": true}, {""time"": 7687, ""option"": ""Oca"", ""state"": true}, {""time"": 8396, ""option"": ""Ica"", ""state"": true}, {""time"": 8727, ""option"": ""Iac"", ""state"": true}]",0.0,False,9497
participant_79,2869,OE1,"[""Iac"", ""Ica"", ""Oac"", ""Oca""]",guessed,"[""NVC""]","[{""time"": 27762, ""option"": ""Oac"", ""state"": true}, {""time"": 28398, ""option"": ""Oca"", ""state"": true}, {""time"": 28836, ""option"": ""Ica"", ""state"": true}, {""time"": 29214, ""option"": ""Iac"", ""state"": true}]",0.0,False,30514
participant_79,2870,OE3,"[""Iac"", ""Ica"", ""Oac"", ""Oca""]",confident,"[""NVC""]","[{""time"": 9362, ""option"": ""nvc"", ""state"": true}, {""time"": 12640, ""option"": ""nvc"", ""state"": false}, {""time"": 15319, ""option"": ""Eca"", ""state"": true}, {""time"": 15707, ""option"": ""Eca"", ""state"": false}, {""time"": 16061, ""option"": ""Oca"", ""state"": true}, {""time"": 16551, ""option"": ""Iac"", ""state"": true}, {""time"": 16909, ""option"": ""Ica"", ""state"": true}, {""time"": 17514, ""option"": ""Oac"", ""state"": true}]",0.0,False,18397
participant_79,2871,OO2,"[""Iac"", ""Ica"", ""Oac"", ""Oca""]",confident,"[""NVC""]","[{""time"": 4637, ""option"": ""Eac"", ""state"": true}, {""time"": 5216, ""option"": ""Eac"", ""state"": false}, {""time"": 5546, ""option"": ""Oac"", ""state"": true}, {""time"": 5812, ""option"": ""Oca"", ""state"": true}, {""time"": 6504, ""option"": ""Ica"", ""state"": true}, {""time"": 6839, ""option"": ""Iac"", ""state"": true}]",0.0,False,7598
participant_79,2872,IA4,"[""Iac"", ""Ica"", ""Oac"", ""Oca""]",confident,"[""Ica"", ""Iac""]","[{""time"": 13530, ""option"": ""Iac"", ""state"": true}, {""time"": 13969, ""option"": ""Ica"", ""state"": true}, {""time"": 14377, ""option"": ""Oca"", ""state"": true}, {""time"": 14641, ""option"": ""Eac"", ""state"": true}, {""time"": 14994, ""option"": ""Oac"", ""state"": true}, {""time"": 15293, ""option"": ""Eac"", ""state"": false}]",0.5,False,15886
participant_79,2873,AA4,"[""Aac"", ""Aca""]",confident,"[""Ica"", ""Iac""]","[{""time"": 5140, ""option"": ""Aac"", ""state"": true}, {""time"": 5695, ""option"": ""Aca"", ""state"": true}]",0.0,False,7789
participant_79,2874,EE4,"[""nvc""]",confident,"[""NVC""]","[{""time"": 28390, ""option"": ""nvc"", ""state"": true}]",0.0,False,29172
participant_79,2875,AA1,"[""Aac"", ""Aca""]",confident,"[""Aac"", ""Iac"", ""Ica""]","[{""time"": 18917, ""option"": ""Aac"", ""state"": true}, {""time"": 19153, ""option"": ""Aca"", ""state"": true}]",0.25,False,20056
participant_79,2876,OO4,"[""Iac"", ""Ica"", ""Oac"", ""Oca""]",confident,"[""NVC""]","[{""time"": 2936, ""option"": ""Oac"", ""state"": true}, {""time"": 3274, ""option"": ""Oca"", ""state"": true}, {""time"": 3654, ""option"": ""Ica"", ""state"": true}, {""time"": 3985, ""option"": ""Iac"", ""state"": true}]",0.0,False,4722
participant_79,2877,AE4,"[""Eac"", ""Eca""]",confident,"[""Oac""]","[{""time"": 9405, ""option"": ""Eac"", ""state"": true}, {""time"": 9754, ""option"": ""Eca"", ""state"": true}]",0.0,False,10276
participant_79,2878,AE2,"[""Eac"", ""Eca""]",guessed,"[""Oac""]","[{""time"": 11814, ""option"": ""Eac"", ""state"": true}, {""time"": 12324, ""option"": ""Eca"", ""state"": true}]",0.0,False,13614
participant_79,2879,OI3,"[""Iac"", ""Ica"", ""Oac"", ""Oca""]",confident,"[""NVC""]","[{""time"": 3761, ""option"": ""Iac"", ""state"": true}, {""time"": 4101, ""option"": ""Ica"", ""state"": true}, {""time"": 4729, ""option"": ""Oca"", ""state"": true}, {""time"": 5067, ""option"": ""Oac"", ""state"": true}]",0.0,False,5633
participant_8,2784,IO4,"[""nvc""]",guessed,"[""NVC""]","[{""time"": 25453, ""option"": ""nvc"", ""state"": true}]",0.0,False,28261
participant_8,2785,EO3,"[""nvc""]",guessed,"[""NVC""]","[{""time"": 32270, ""option"": ""nvc"", ""state"": true}]",0.0,False,34408
participant_8,2786,AI4,"[""Iac"", ""Ica""]",guessed,"[""Ica"", ""Iac""]","[{""time"": 14854, ""option"": ""Iac"", ""state"": true}, {""time"": 34557, ""option"": ""Oac"", ""state"": true}, {""time"": 56365, ""option"": ""Oac"", ""state"": false}, {""time"": 62876, ""option"": ""Ica"", ""state"": true}]",1.0,False,65635
participant_8,2787,AO3,"[""nvc""]",guessed,"[""Oca""]","[{""time"": 58644, ""option"": ""nvc"", ""state"": true}]",0.0,False,60011
participant_8,2788,II4,"[""nvc""]",confident,"[""NVC""]","[{""time"": 16583, ""option"": ""nvc"", ""state"": true}]",0.0,False,17575
participant_8,2789,IE1,"[""Oac"", ""Oca""]",guessed,"[""Oac""]","[{""time"": 26557, ""option"": ""Oac"", ""state"": true}, {""time"": 59301, ""option"": ""Oca"", ""state"": true}]",0.5,False,62965
participant_8,2790,EI1,"[""nvc""]",guessed,"[""Oca""]","[{""time"": 41407, ""option"": ""nvc"", ""state"": true}]",0.0,False,42197
participant_8,2791,AA3,"[""nvc""]",confident,"[""NVC""]","[{""time"": 17570, ""option"": ""nvc"", ""state"": true}]",0.0,False,18265
participant_8,2792,OA2,"[""nvc""]",guessed,"[""NVC""]","[{""time"": 37194, ""option"": ""nvc"", ""state"": true}]",0.0,False,37743
participant_8,2793,AO2,"[""Iac"", ""Ica""]",guessed,"[""NVC""]","[{""time"": 27512, ""option"": ""Iac"", ""state"": true}, {""time"": 48047, ""option"": ""Ica"", ""state"": true}]",0.0,False,49359
participant_8,2794,EE3,"[""nvc""]",confident,"[""NVC""]","[{""time"": 9620, ""option"": ""nvc"", ""state"": true}]",0.0,False,11539
participant_8,2795,AE3,"[""Eac"", ""Eca""]",confident,"[""Oca"", ""Eca"", ""Eac"", ""Oac""]","[{""time"": 8475, ""option"": ""Eca"", ""state"": true}, {""time"": 10457, ""option"": ""Eac"", ""state"": true}]",0.5,False,12698
participant_8,2796,OO1,"[""nvc""]",guessed,"[""NVC""]","[{""time"": 22893, ""option"": ""nvc"", ""state"": true}]",0.0,False,23539
participant_8,2797,EA3,"[""Eac"", ""Eca""]",confident,"[""Oca"", ""Eca"", ""Eac"", ""Oac""]","[{""time"": 12456, ""option"": ""Eca"", ""state"": true}, {""time"": 22328, ""option"": ""Eac"", ""state"": true}]",0.5,False,23704
participant_8,2798,II3,"[""nvc""]",confident,"[""NVC""]","[{""time"": 6803, ""option"": ""nvc"", ""state"": true}]",0.0,False,10518
participant_8,2799,AO4,"[""Iac"", ""Ica"", ""Oac"", ""Oca""]",guessed,"[""Oac""]","[{""time"": 14660, ""option"": ""Iac"", ""state"": true}, {""time"": 16443, ""option"": ""Ica"", ""state"": true}, {""time"": 24003, ""option"": ""Oac"", ""state"": true}, {""time"": 25955, ""option"": ""Oca"", ""state"": true}]",0.25,False,26801
participant_8,2800,IA2,"[""Iac"", ""Ica""]",confident,"[""NVC""]","[{""time"": 17105, ""option"": ""Ica"", ""state"": true}, {""time"": 20440, ""option"": ""Iac"", ""state"": true}]",0.0,False,22449
participant_8,2801,IO1,"[""nvc""]",guessed,"[""NVC""]","[{""time"": 17701, ""option"": ""nvc"", ""state"": true}]",0.0,False,19044
participant_8,2802,EO4,"[""nvc""]",guessed,"[""NVC""]","[{""time"": 97414, ""option"": ""nvc"", ""state"": true}]",0.0,False,98019
participant_8,2803,EE2,"[""nvc""]",guessed,"[""NVC""]","[{""time"": 30584, ""option"": ""nvc"", ""state"": true}]",0.0,False,31301
participant_8,2804,AI3,"[""Iac"", ""Ica""]",confident,"[""NVC""]","[{""time"": 12202, ""option"": ""Ica"", ""state"": true}, {""time"": 21802, ""option"": ""Iac"", ""state"": true}]",0.0,False,23562
participant_8,2805,EA4,"[""nvc""]",guessed,"[""Oca""]","[{""time"": 37816, ""option"": ""nvc"", ""state"": true}]",0.0,False,38622
participant_8,2806,EO1,"[""nvc""]",guessed,"[""NVC""]","[{""time"": 14501, ""option"": ""nvc"", ""state"": true}]",0.0,False,14995
participant_8,2807,EI3,"[""nvc""]",guessed,"[""Oca""]","[{""time"": 25465, ""option"": ""nvc"", ""state"": true}]",0.0,False,26696
participant_8,2808,AE1,"[""Eac"", ""Eca""]",confident,"[""Oca"", ""Eca"", ""Eac"", ""Oac""]","[{""time"": 11183, ""option"": ""Eac"", ""state"": true}, {""time"": 28551, ""option"": ""Eca"", ""state"": true}]",0.5,False,29728
participant_8,2809,EI4,"[""nvc""]",guessed,"[""Oca""]","[{""time"": 9351, ""option"": ""nvc"", ""state"": true}]",0.0,False,10558
participant_8,2810,OI2,"[""nvc""]",guessed,"[""NVC""]","[{""time"": 17286, ""option"": ""nvc"", ""state"": true}]",0.0,False,17883
participant_8,2811,OA3,"[""nvc""]",confident,"[""Oac""]","[{""time"": 11477, ""option"": ""nvc"", ""state"": true}]",0.0,False,12099
participant_8,2812,IE3,"[""Eac"", ""Eca""]",guessed,"[""Oac""]","[{""time"": 34453, ""option"": ""Eca"", ""state"": true}, {""time"": 43980, ""option"": ""Eac"", ""state"": true}]",0.0,False,45555
participant_8,2813,AA2,"[""Aac"", ""Aca""]",confident,"[""Ica"", ""Iac"", ""Aca""]","[{""time"": 14486, ""option"": ""Aac"", ""state"": true}, {""time"": 15685, ""option"": ""Aca"", ""state"": true}]",0.25,False,16676
participant_8,2814,AI1,"[""Iac"", ""Ica""]",confident,"[""NVC""]","[{""time"": 12468, ""option"": ""Iac"", ""state"": true}, {""time"": 13875, ""option"": ""Ica"", ""state"": true}]",0.0,False,14979
participant_8,2815,OO3,"[""nvc""]",guessed,"[""NVC""]","[{""time"": 10753, ""option"": ""nvc"", ""state"": true}]",0.0,False,15158
participant_8,2880,OO2,"[""nvc""]",confident,"[""NVC""]","[{""time"": 19318, ""option"": ""nvc"", ""state"": true}]",0.0,False,20510
participant_8,2881,EE1,"[""nvc""]",guessed,"[""NVC""]","[{""time"": 22736, ""option"": ""nvc"", ""state"": true}]",0.0,False,23486
participant_8,2882,OE2,"[""nvc""]",confident,"[""NVC""]","[{""time"": 58008, ""option"": ""nvc"", ""state"": true}]",0.0,False,58765
participant_8,2883,EA1,"[""nvc""]",guessed,"[""Oca""]","[{""time"": 36911, ""option"": ""nvc"", ""state"": true}]",0.0,False,37501
participant_8,2884,OE4,"[""nvc""]",guessed,"[""NVC""]","[{""time"": 8371, ""option"": ""nvc"", ""state"": true}]",0.0,False,8930
participant_8,2885,IE4,"[""Oac""]",confident,"[""Oac""]","[{""time"": 29462, ""option"": ""Oac"", ""state"": true}]",1.0,False,33013
participant_8,2886,EI2,"[""Oca""]",confident,"[""Oca""]","[{""time"": 8082, ""option"": ""Oca"", ""state"": true}]",1.0,False,28666
participant_8,2887,EA2,"[""Eac"", ""Eca""]",confident,"[""Oca"", ""Eca"", ""Eac"", ""Oac""]","[{""time"": 17578, ""option"": ""Eca"", ""state"": true}, {""time"": 29809, ""option"": ""Eac"", ""state"": true}]",0.5,False,31296
participant_8,2888,OA4,"[""Oac""]",guessed,"[""Oca""]","[{""time"": 25736, ""option"": ""Oac"", ""state"": true}]",0.0,False,27375
participant_8,2889,OI1,"[""nvc""]",confident,"[""NVC""]","[{""time"": 12148, ""option"": ""nvc"", ""state"": true}]",0.0,False,13084
participant_8,2890,AA4,"[""Aac""]",confident,"[""Ica"", ""Iac""]","[{""time"": 19775, ""option"": ""Aac"", ""state"": true}]",0.0,False,21047
participant_8,2891,OE3,"[""nvc""]",confident,"[""NVC""]","[{""time"": 33507, ""option"": ""nvc"", ""state"": true}]",0.0,False,34130
participant_8,2892,AA1,"[""Aac""]",confident,"[""Aac"", ""Iac"", ""Ica""]","[{""time"": 6300, ""option"": ""Aac"", ""state"": true}]",0.3333333333333333,False,16021
participant_8,2893,IE2,"[""Oac""]",guessed,"[""Oac""]","[{""time"": 28533, ""option"": ""Oac"", ""state"": true}]",1.0,False,29522
participant_8,2894,OA1,"[""Iac""]",confident,"[""NVC""]","[{""time"": 12797, ""option"": ""Iac"", ""state"": true}]",0.0,False,14840
participant_8,2895,AE4,"[""nvc""]",guessed,"[""Oac""]","[{""time"": 17410, ""option"": ""Eca"", ""state"": true}, {""time"": 21273, ""option"": ""Eca"", ""state"": false}, {""time"": 22015, ""option"": ""nvc"", ""state"": true}]",0.0,False,23673
participant_8,2896,OE1,"[""nvc""]",confident,"[""NVC""]","[{""time"": 15216, ""option"": ""nvc"", ""state"": true}]",0.0,False,16135
participant_8,2897,AO1,"[""nvc""]",guessed,"[""NVC""]","[{""time"": 11958, ""option"": ""nvc"", ""state"": true}]",0.0,False,12757
participant_8,2898,EO2,"[""nvc""]",guessed,"[""NVC""]","[{""time"": 13772, ""option"": ""nvc"", ""state"": true}]",0.0,False,14420
participant_8,2899,EE4,"[""nvc""]",confident,"[""NVC""]","[{""time"": 20832, ""option"": ""nvc"", ""state"": true}]",0.0,False,21847
participant_8,2900,IA3,"[""nvc""]",confident,"[""NVC""]","[{""time"": 16642, ""option"": ""nvc"", ""state"": true}]",0.0,False,17850
