id,task,response,guessing,guessing_text,strategy,strategy_text,rt
participant_73,south-east_north,south,yes,its quite difficult%newline%,spatial,,4666
participant_73,south-west_west,east,yes,its quite difficult%newline%,spatial,,119218
participant_73,south-east_east,west,yes,its quite difficult%newline%,spatial,,3751
participant_73,north-west_north-east,south-west,yes,its quite difficult%newline%,spatial,,4911
participant_73,east_south-west,north-east,yes,its quite difficult%newline%,spatial,,6802
participant_73,south-west_east,west,yes,its quite difficult%newline%,spatial,,3276
participant_73,south-east_west,east,yes,its quite difficult%newline%,spatial,,3492
participant_73,north_south-east,north-west,yes,its quite difficult%newline%,spatial,,35674
participant_73,north-east_north-east,south-west,yes,its quite difficult%newline%,spatial,,45868
participant_73,west_south,north,yes,its quite difficult%newline%,spatial,,31260
participant_73,north-west_south-east,north-west,yes,its quite difficult%newline%,spatial,,86343
participant_73,north-east_south-west,north-east,yes,its quite difficult%newline%,spatial,,4876
participant_73,east_north-east,south-west,yes,its quite difficult%newline%,spatial,,3246
participant_73,north_north-west,south-east,yes,its quite difficult%newline%,spatial,,4966
participant_73,north-east_north-west,south-east,yes,its quite difficult%newline%,spatial,,21339
participant_73,west_east,west,yes,its quite difficult%newline%,spatial,,6991
participant_73,west_west,east,yes,its quite difficult%newline%,spatial,,7738
participant_73,south-west_south,north,yes,its quite difficult%newline%,spatial,,4104
participant_73,south_east,west,yes,its quite difficult%newline%,spatial,,3924
participant_73,east_south-east,north-west,yes,its quite difficult%newline%,spatial,,5257
participant_73,north-east_south-east,north-west,yes,its quite difficult%newline%,spatial,,4438
participant_73,north-west_north-west,south-east,yes,its quite difficult%newline%,spatial,,5263
participant_74,south_west,north-east,yes,"i was trying to recall East, West, North and South just so i can get  get the answers right.",verbal,,36336
participant_74,north_north-east,south-west,yes,"i was trying to recall East, West, North and South just so i can get  get the answers right.",verbal,,12057
participant_74,south-west_west,north-east,yes,"i was trying to recall East, West, North and South just so i can get  get the answers right.",verbal,,28270
participant_74,north-east_south-west,nvc,yes,"i was trying to recall East, West, North and South just so i can get  get the answers right.",verbal,,77251
participant_74,north-west_south-east,nvc,yes,"i was trying to recall East, West, North and South just so i can get  get the answers right.",verbal,,9038
participant_74,south-west_south,north-east,yes,"i was trying to recall East, West, North and South just so i can get  get the answers right.",verbal,,9384
participant_74,south-west_east,north,yes,"i was trying to recall East, West, North and South just so i can get  get the answers right.",verbal,,47915
participant_74,east_north-west,south,yes,"i was trying to recall East, West, North and South just so i can get  get the answers right.",verbal,,15642
participant_74,north-east_north-west,nvc,yes,"i was trying to recall East, West, North and South just so i can get  get the answers right.",verbal,,9382
participant_74,north-west_north-west,south-east,yes,"i was trying to recall East, West, North and South just so i can get  get the answers right.",verbal,,13843
participant_74,south-east_west,north,yes,"i was trying to recall East, West, North and South just so i can get  get the answers right.",verbal,,8834
participant_74,north_north-west,south-east,yes,"i was trying to recall East, West, North and South just so i can get  get the answers right.",verbal,,7993
participant_74,south-east_east,north-west,yes,"i was trying to recall East, West, North and South just so i can get  get the answers right.",verbal,,18694
participant_74,east_north-east,south-west,yes,"i was trying to recall East, West, North and South just so i can get  get the answers right.",verbal,,11139
participant_74,north-east_north-east,nvc,yes,"i was trying to recall East, West, North and South just so i can get  get the answers right.",verbal,,79841
participant_74,south_east,north-west,yes,"i was trying to recall East, West, North and South just so i can get  get the answers right.",verbal,,9079
participant_74,north-west_north-east,south-west,yes,"i was trying to recall East, West, North and South just so i can get  get the answers right.",verbal,,19208
participant_74,south-east_south,south-west,yes,"i was trying to recall East, West, North and South just so i can get  get the answers right.",verbal,,34928
participant_74,west_north,east,yes,"i was trying to recall East, West, North and South just so i can get  get the answers right.",verbal,,23292
participant_74,south-east_north,west,yes,"i was trying to recall East, West, North and South just so i can get  get the answers right.",verbal,,49811
participant_74,north_south-east,north-west,yes,"i was trying to recall East, West, North and South just so i can get  get the answers right.",verbal,,27838
participant_74,north-west_south-west,east,yes,"i was trying to recall East, West, North and South just so i can get  get the answers right.",verbal,,20572
participant_74,north-east_south-east,west,yes,"i was trying to recall East, West, North and South just so i can get  get the answers right.",verbal,,12213
participant_74,south_south,south-east,yes,"i was trying to recall East, West, North and South just so i can get  get the answers right.",verbal,,49717
participant_74,west_south,north-west,yes,"i was trying to recall East, West, North and South just so i can get  get the answers right.",verbal,,18458
participant_74,south_north,west,yes,"i was trying to recall East, West, North and South just so i can get  get the answers right.",verbal,,92906
participant_74,north_south-west,east,yes,"i was trying to recall East, West, North and South just so i can get  get the answers right.",verbal,,86998
participant_74,west_west,north,yes,"i was trying to recall East, West, North and South just so i can get  get the answers right.",verbal,,16118
participant_74,west_east,south,yes,"i was trying to recall East, West, North and South just so i can get  get the answers right.",verbal,,17214
participant_74,east_south-west,north-east,yes,"i was trying to recall East, West, North and South just so i can get  get the answers right.",verbal,,36007
participant_74,south-west_north,south-west,yes,"i was trying to recall East, West, North and South just so i can get  get the answers right.",verbal,,12250
participant_74,east_south-east,north-west,yes,"i was trying to recall East, West, North and South just so i can get  get the answers right.",verbal,,17928
participant_75,north_south-west,south-west,no,,spatial,,14927
participant_75,north-east_south-east,west,no,,spatial,,10764
participant_75,north-west_south-west,nvc,no,,spatial,,8998
participant_75,north-east_south-west,nvc,no,,spatial,,10077
participant_75,south_south,nvc,no,,spatial,,5438
participant_75,north_north-east,south-west,no,,spatial,,8643
participant_75,north_north-west,south-west,no,,spatial,,91286
participant_75,north-east_north-west,south,no,,spatial,,9784
participant_75,south-east_south,east,no,,spatial,,47066
participant_75,west_east,nvc,no,,spatial,,8148
participant_75,west_south,north-east,no,,spatial,,7640
participant_75,east_south-east,east,no,,spatial,,7326
participant_75,south-west_west,south-west,no,,spatial,,1509
participant_75,south_west,north-east,no,,spatial,,5103
participant_75,west_north,south-west,no,,spatial,,10120
participant_75,south-east_east,north-east,no,,spatial,,1872
participant_75,east_north-east,north-west,no,,spatial,,48938
participant_75,north-west_north-west,south-east,no,,spatial,,7254
participant_75,south-east_west,north,no,,spatial,,8365
participant_75,east_north-west,south-west,no,,spatial,,34334
participant_75,south-west_south,north-east,no,,spatial,,11798
participant_75,south-east_north,east,no,,spatial,,22608
participant_75,south_east,north-west,no,,spatial,,21446
participant_75,north-east_north-east,north-east,no,,spatial,,13176
participant_75,south_north,south,no,,spatial,,17241
participant_75,south-west_north,east,no,,spatial,,17099
participant_75,north-west_south-east,south-east,no,,spatial,,11049
participant_75,west_west,east,no,,spatial,,14265
participant_75,north_south-east,west,no,,spatial,,16695
participant_75,north-west_north-east,south,no,,spatial,,221141
participant_75,east_south-west,north-west,no,,spatial,,9142
participant_75,south-west_east,north,no,,spatial,,26492
participant_76,north-west_south-east,nvc,no,,other,"I used a combination of both, plus speaking out loud and occasionally my fingers tracing points on the table (if that's allowed?!).",43911
participant_76,north_north-west,nvc,no,,other,"I used a combination of both, plus speaking out loud and occasionally my fingers tracing points on the table (if that's allowed?!).",32592
participant_76,south_west,south-east,no,,other,"I used a combination of both, plus speaking out loud and occasionally my fingers tracing points on the table (if that's allowed?!).",17697
participant_76,north-east_north-west,south,no,,other,"I used a combination of both, plus speaking out loud and occasionally my fingers tracing points on the table (if that's allowed?!).",20404
participant_76,east_north-west,nvc,no,,other,"I used a combination of both, plus speaking out loud and occasionally my fingers tracing points on the table (if that's allowed?!).",46098
participant_76,south-west_south,nvc,no,,other,"I used a combination of both, plus speaking out loud and occasionally my fingers tracing points on the table (if that's allowed?!).",17584
participant_76,north-west_north-east,south,no,,other,"I used a combination of both, plus speaking out loud and occasionally my fingers tracing points on the table (if that's allowed?!).",29054
participant_76,west_south,north-east,no,,other,"I used a combination of both, plus speaking out loud and occasionally my fingers tracing points on the table (if that's allowed?!).",19090
participant_76,south-west_north,east,no,,other,"I used a combination of both, plus speaking out loud and occasionally my fingers tracing points on the table (if that's allowed?!).",29523
participant_76,east_south-west,nvc,no,,other,"I used a combination of both, plus speaking out loud and occasionally my fingers tracing points on the table (if that's allowed?!).",18104
participant_76,west_west,east,no,,other,"I used a combination of both, plus speaking out loud and occasionally my fingers tracing points on the table (if that's allowed?!).",26908
participant_76,south-east_south,east,no,,other,"I used a combination of both, plus speaking out loud and occasionally my fingers tracing points on the table (if that's allowed?!).",26065
participant_76,north_north-east,nvc,no,,other,"I used a combination of both, plus speaking out loud and occasionally my fingers tracing points on the table (if that's allowed?!).",11863
participant_76,north-west_north-west,north-west,no,,other,"I used a combination of both, plus speaking out loud and occasionally my fingers tracing points on the table (if that's allowed?!).",17433
participant_76,west_east,nvc,no,,other,"I used a combination of both, plus speaking out loud and occasionally my fingers tracing points on the table (if that's allowed?!).",16346
participant_76,east_north-east,nvc,no,,other,"I used a combination of both, plus speaking out loud and occasionally my fingers tracing points on the table (if that's allowed?!).",23689
participant_76,south_east,north-west,no,,other,"I used a combination of both, plus speaking out loud and occasionally my fingers tracing points on the table (if that's allowed?!).",30881
participant_76,north_south-west,south-west,no,,other,"I used a combination of both, plus speaking out loud and occasionally my fingers tracing points on the table (if that's allowed?!).",50183
participant_76,north-east_south-east,east,no,,other,"I used a combination of both, plus speaking out loud and occasionally my fingers tracing points on the table (if that's allowed?!).",84284
participant_76,north_south-east,east,no,,other,"I used a combination of both, plus speaking out loud and occasionally my fingers tracing points on the table (if that's allowed?!).",36074
participant_76,east_south-east,south,no,,other,"I used a combination of both, plus speaking out loud and occasionally my fingers tracing points on the table (if that's allowed?!).",121474
participant_76,south-west_east,nvc,no,,other,"I used a combination of both, plus speaking out loud and occasionally my fingers tracing points on the table (if that's allowed?!).",63146
participant_76,north-east_south-west,nvc,no,,other,"I used a combination of both, plus speaking out loud and occasionally my fingers tracing points on the table (if that's allowed?!).",65818
participant_76,south-east_north,nvc,no,,other,"I used a combination of both, plus speaking out loud and occasionally my fingers tracing points on the table (if that's allowed?!).",61356
participant_76,south-east_east,nvc,no,,other,"I used a combination of both, plus speaking out loud and occasionally my fingers tracing points on the table (if that's allowed?!).",27571
participant_76,south-west_west,nvc,no,,other,"I used a combination of both, plus speaking out loud and occasionally my fingers tracing points on the table (if that's allowed?!).",80083
participant_76,north-east_north-east,north-east,no,,other,"I used a combination of both, plus speaking out loud and occasionally my fingers tracing points on the table (if that's allowed?!).",39545
participant_76,south-east_west,north,no,,other,"I used a combination of both, plus speaking out loud and occasionally my fingers tracing points on the table (if that's allowed?!).",65634
participant_76,north-west_south-west,east,no,,other,"I used a combination of both, plus speaking out loud and occasionally my fingers tracing points on the table (if that's allowed?!).",35428
participant_76,west_north,south-east,no,,other,"I used a combination of both, plus speaking out loud and occasionally my fingers tracing points on the table (if that's allowed?!).",59852
participant_76,south_north,nvc,no,,other,"I used a combination of both, plus speaking out loud and occasionally my fingers tracing points on the table (if that's allowed?!).",24876
participant_76,south_south,nvc,no,,other,"I used a combination of both, plus speaking out loud and occasionally my fingers tracing points on the table (if that's allowed?!).",3035
participant_77,south_south,north,no,,spatial,,22830
participant_77,west_north,south-west,no,,spatial,,23917
participant_77,south-west_west,north-east,no,,spatial,,29752
participant_77,north_north-east,south-west,no,,spatial,,32708
participant_77,south_west,north-east,no,,spatial,,24115
participant_77,east_north-west,south,no,,spatial,,77339
participant_77,north_south-east,west,no,,spatial,,18233
participant_77,north-east_north-west,south,no,,spatial,,18121
participant_77,south-west_east,north,no,,spatial,,25672
participant_77,west_south,north-east,no,,spatial,,67603
participant_77,north-west_north-east,south,no,,spatial,,23250
participant_77,north_north-west,south-east,no,,spatial,,23550
participant_77,south-east_west,nvc,no,,spatial,,23716
participant_77,north-east_south-east,west,no,,spatial,,30354
participant_77,north-west_south-east,nvc,no,,spatial,,119761
participant_77,north-west_north-west,south-west,no,,spatial,,27452
participant_77,east_north-east,north-east,no,,spatial,,27909
participant_77,south_north,nvc,no,,spatial,,94532
participant_77,north-east_north-east,north-east,no,,spatial,,23509
participant_77,north_south-west,north-west,no,,spatial,,141236
participant_77,south_east,south-east,no,,spatial,,30507
participant_77,south-east_south,south-east,no,,spatial,,140388
participant_77,west_west,west,no,,spatial,,30011
participant_77,east_south-west,north,no,,spatial,,37419
participant_77,west_east,nvc,no,,spatial,,40100
participant_77,south-west_north,east,no,,spatial,,36761
participant_77,south-east_north,west,no,,spatial,,30870
participant_77,north-east_south-west,nvc,no,,spatial,,27321
participant_77,south-west_south,south-west,no,,spatial,,29939
participant_77,north-west_south-west,east,no,,spatial,,190153
participant_77,east_south-east,north-west,no,,spatial,,30875
participant_77,south-east_east,north,no,,spatial,,25791
participant_78,north-east_south-east,nvc,yes,I guessed because I wasn't sure in my thinking. If I had known which answers were correct I would have known I was on the right track. ,verbal,,36640
participant_78,south_west,south-east,yes,I guessed because I wasn't sure in my thinking. If I had known which answers were correct I would have known I was on the right track. ,verbal,,37756
participant_78,south_north,nvc,yes,I guessed because I wasn't sure in my thinking. If I had known which answers were correct I would have known I was on the right track. ,verbal,,40324
participant_78,south-east_south,nvc,yes,I guessed because I wasn't sure in my thinking. If I had known which answers were correct I would have known I was on the right track. ,verbal,,9165
participant_78,west_south,north-east,yes,I guessed because I wasn't sure in my thinking. If I had known which answers were correct I would have known I was on the right track. ,verbal,,27093
participant_78,north_south-west,nvc,yes,I guessed because I wasn't sure in my thinking. If I had known which answers were correct I would have known I was on the right track. ,verbal,,3384
participant_78,north_south-east,nvc,yes,I guessed because I wasn't sure in my thinking. If I had known which answers were correct I would have known I was on the right track. ,verbal,,4138
participant_78,east_north-west,nvc,yes,I guessed because I wasn't sure in my thinking. If I had known which answers were correct I would have known I was on the right track. ,verbal,,17405
participant_78,south-west_north,east,yes,I guessed because I wasn't sure in my thinking. If I had known which answers were correct I would have known I was on the right track. ,verbal,,33753
participant_78,south-west_south,nvc,yes,I guessed because I wasn't sure in my thinking. If I had known which answers were correct I would have known I was on the right track. ,verbal,,6459
participant_78,north-east_south-west,nvc,yes,I guessed because I wasn't sure in my thinking. If I had known which answers were correct I would have known I was on the right track. ,verbal,,64069
participant_78,south-east_east,nvc,yes,I guessed because I wasn't sure in my thinking. If I had known which answers were correct I would have known I was on the right track. ,verbal,,3901
participant_78,north-west_north-east,south-east,yes,I guessed because I wasn't sure in my thinking. If I had known which answers were correct I would have known I was on the right track. ,verbal,,22293
participant_78,south-west_east,nvc,yes,I guessed because I wasn't sure in my thinking. If I had known which answers were correct I would have known I was on the right track. ,verbal,,2795
participant_78,south-west_west,nvc,yes,I guessed because I wasn't sure in my thinking. If I had known which answers were correct I would have known I was on the right track. ,verbal,,7692
participant_78,north_north-east,nvc,yes,I guessed because I wasn't sure in my thinking. If I had known which answers were correct I would have known I was on the right track. ,verbal,,4551
participant_78,north_north-west,nvc,yes,I guessed because I wasn't sure in my thinking. If I had known which answers were correct I would have known I was on the right track. ,verbal,,5408
participant_78,north-west_south-west,nvc,yes,I guessed because I wasn't sure in my thinking. If I had known which answers were correct I would have known I was on the right track. ,verbal,,5605
participant_78,north-west_north-west,south-east,yes,I guessed because I wasn't sure in my thinking. If I had known which answers were correct I would have known I was on the right track. ,verbal,,28134
participant_78,west_north,south-east,yes,I guessed because I wasn't sure in my thinking. If I had known which answers were correct I would have known I was on the right track. ,verbal,,31903
participant_78,south-east_west,nvc,yes,I guessed because I wasn't sure in my thinking. If I had known which answers were correct I would have known I was on the right track. ,verbal,,42401
participant_78,south-east_north,west,yes,I guessed because I wasn't sure in my thinking. If I had known which answers were correct I would have known I was on the right track. ,verbal,,31392
participant_78,north-west_south-east,nvc,yes,I guessed because I wasn't sure in my thinking. If I had known which answers were correct I would have known I was on the right track. ,verbal,,30465
participant_78,east_south-east,north-west,yes,I guessed because I wasn't sure in my thinking. If I had known which answers were correct I would have known I was on the right track. ,verbal,,39021
participant_78,south_east,north-west,yes,I guessed because I wasn't sure in my thinking. If I had known which answers were correct I would have known I was on the right track. ,verbal,,24977
participant_78,north-east_north-east,south-east,yes,I guessed because I wasn't sure in my thinking. If I had known which answers were correct I would have known I was on the right track. ,verbal,,39765
participant_78,south_south,north,yes,I guessed because I wasn't sure in my thinking. If I had known which answers were correct I would have known I was on the right track. ,verbal,,45404
participant_78,east_north-east,north-east,yes,I guessed because I wasn't sure in my thinking. If I had known which answers were correct I would have known I was on the right track. ,verbal,,35507
participant_78,west_west,east,yes,I guessed because I wasn't sure in my thinking. If I had known which answers were correct I would have known I was on the right track. ,verbal,,25731
participant_78,east_south-west,nvc,yes,I guessed because I wasn't sure in my thinking. If I had known which answers were correct I would have known I was on the right track. ,verbal,,27334
participant_78,north-east_north-west,nvc,yes,I guessed because I wasn't sure in my thinking. If I had known which answers were correct I would have known I was on the right track. ,verbal,,3154
participant_78,west_east,east,yes,I guessed because I wasn't sure in my thinking. If I had known which answers were correct I would have known I was on the right track. ,verbal,,26668
participant_79,north-east_south-east,west,yes,sometimes i was unsure so i went with i thought could be correct,spatial,,22509
participant_79,south_south,north,yes,sometimes i was unsure so i went with i thought could be correct,spatial,,17612
participant_79,north-east_north-east,south-west,yes,sometimes i was unsure so i went with i thought could be correct,spatial,,17793
participant_79,south-east_north,east,yes,sometimes i was unsure so i went with i thought could be correct,spatial,,52870
participant_79,south-west_south,north-west,yes,sometimes i was unsure so i went with i thought could be correct,spatial,,25975
participant_79,south-west_north,east,yes,sometimes i was unsure so i went with i thought could be correct,spatial,,10399
participant_79,north-west_south-west,nvc,yes,sometimes i was unsure so i went with i thought could be correct,spatial,,34500
participant_79,south-west_west,south,yes,sometimes i was unsure so i went with i thought could be correct,spatial,,13390
participant_79,west_east,nvc,yes,sometimes i was unsure so i went with i thought could be correct,spatial,,13238
participant_79,south-east_west,north,yes,sometimes i was unsure so i went with i thought could be correct,spatial,,11914
participant_79,west_north,south-east,yes,sometimes i was unsure so i went with i thought could be correct,spatial,,9870
participant_79,north-west_north-east,south,yes,sometimes i was unsure so i went with i thought could be correct,spatial,,18764
participant_79,east_south-west,west,yes,sometimes i was unsure so i went with i thought could be correct,spatial,,13926
participant_79,south_north,nvc,yes,sometimes i was unsure so i went with i thought could be correct,spatial,,14535
participant_79,east_south-east,south-east,yes,sometimes i was unsure so i went with i thought could be correct,spatial,,24897
participant_79,north_south-east,west,yes,sometimes i was unsure so i went with i thought could be correct,spatial,,13750
participant_79,south-east_east,south-east,yes,sometimes i was unsure so i went with i thought could be correct,spatial,,21711
participant_79,south-west_east,north-east,yes,sometimes i was unsure so i went with i thought could be correct,spatial,,31803
participant_79,south_east,north-west,yes,sometimes i was unsure so i went with i thought could be correct,spatial,,42763
participant_79,east_north-west,east,yes,sometimes i was unsure so i went with i thought could be correct,spatial,,27033
participant_79,south-east_south,north,yes,sometimes i was unsure so i went with i thought could be correct,spatial,,8320
participant_79,north_north-west,north-east,yes,sometimes i was unsure so i went with i thought could be correct,spatial,,20706
participant_79,north-east_north-west,east,yes,sometimes i was unsure so i went with i thought could be correct,spatial,,25689
participant_79,west_west,west,yes,sometimes i was unsure so i went with i thought could be correct,spatial,,56022
participant_79,east_north-east,north-west,yes,sometimes i was unsure so i went with i thought could be correct,spatial,,26043
participant_79,south_west,north-west,yes,sometimes i was unsure so i went with i thought could be correct,spatial,,18411
participant_79,north_north-east,south-west,yes,sometimes i was unsure so i went with i thought could be correct,spatial,,65200
participant_79,north-west_south-east,nvc,yes,sometimes i was unsure so i went with i thought could be correct,spatial,,9886
participant_79,north-west_north-west,south-east,yes,sometimes i was unsure so i went with i thought could be correct,spatial,,17270
participant_79,west_south,nvc,yes,sometimes i was unsure so i went with i thought could be correct,spatial,,9489
participant_79,north-east_south-west,nvc,yes,sometimes i was unsure so i went with i thought could be correct,spatial,,17125
participant_79,north_south-west,east,yes,sometimes i was unsure so i went with i thought could be correct,spatial,,36168
participant_8,west_south,north-east,no,,spatial,,34491
participant_8,east_south-west,north-west,no,,spatial,,21970
participant_8,north-west_north-east,south,no,,spatial,,22325
participant_8,south-west_east,north,no,,spatial,,14759
participant_8,south-east_east,north-west,no,,spatial,,26991
participant_8,north-west_south-east,east,no,,spatial,,16007
participant_8,north_north-east,south-west,no,,spatial,,17682
participant_8,north_south-east,west,no,,spatial,,37887
participant_8,west_east,east,no,,spatial,,31422
participant_8,south-west_west,north-east,no,,spatial,,18109
participant_8,north-east_north-west,south-west,no,,spatial,,26019
participant_8,north-east_south-east,west,no,,spatial,,18276
participant_8,east_north-east,south-east,no,,spatial,,21694
participant_8,east_north-west,south-east,no,,spatial,,25729
participant_8,north_north-west,south-east,no,,spatial,,17564
participant_8,north-west_south-west,east,no,,spatial,,29873
participant_8,south_north,north,no,,spatial,,34721
participant_8,south_south,north,no,,spatial,,36732
participant_8,south-west_south,north-east,no,,spatial,,33646
participant_8,north-west_north-west,south-east,no,,spatial,,24600
participant_8,north_south-west,south-east,no,,spatial,,33776
participant_8,north-east_south-west,west,no,,spatial,,27380
participant_8,south_east,north-west,no,,spatial,,29783
participant_8,south-east_north,south,no,,spatial,,28577
participant_8,south-east_south,north-west,no,,spatial,,20228
participant_8,west_north,south-east,no,,spatial,,17386
participant_8,west_west,east,no,,spatial,,17310
participant_8,south-east_west,north-west,no,,spatial,,19036
participant_8,east_south-east,north-west,no,,spatial,,29995
participant_8,south_west,north-east,no,,spatial,,22597
participant_8,north-east_north-east,south-west,no,,spatial,,19554
participant_8,south-west_north,east,no,,spatial,,30205
participant_80,south-west_west,north-west,yes,"when i had to give, the position  and location of a subject, to try and be accurate as possible.",verbal,,45864
participant_80,east_north-west,south-west,yes,"when i had to give, the position  and location of a subject, to try and be accurate as possible.",verbal,,24941
participant_80,west_south,north,yes,"when i had to give, the position  and location of a subject, to try and be accurate as possible.",verbal,,21221
participant_80,north-east_north-west,south-west,yes,"when i had to give, the position  and location of a subject, to try and be accurate as possible.",verbal,,14470
participant_80,west_west,west,yes,"when i had to give, the position  and location of a subject, to try and be accurate as possible.",verbal,,35865
participant_80,north-west_south-west,north-west,yes,"when i had to give, the position  and location of a subject, to try and be accurate as possible.",verbal,,12819
participant_80,south-east_south,north,yes,"when i had to give, the position  and location of a subject, to try and be accurate as possible.",verbal,,10984
participant_80,south-west_north,north-east,yes,"when i had to give, the position  and location of a subject, to try and be accurate as possible.",verbal,,15722
participant_80,south-west_south,north,yes,"when i had to give, the position  and location of a subject, to try and be accurate as possible.",verbal,,22083
participant_80,south-east_east,north-west,yes,"when i had to give, the position  and location of a subject, to try and be accurate as possible.",verbal,,15773
participant_80,north-west_south-east,north-east,yes,"when i had to give, the position  and location of a subject, to try and be accurate as possible.",verbal,,23150
participant_80,north-east_south-west,north-west,yes,"when i had to give, the position  and location of a subject, to try and be accurate as possible.",verbal,,11059
participant_80,east_north-east,west,yes,"when i had to give, the position  and location of a subject, to try and be accurate as possible.",verbal,,7958
participant_80,north_south-east,north-west,yes,"when i had to give, the position  and location of a subject, to try and be accurate as possible.",verbal,,45586
participant_80,south_west,north,yes,"when i had to give, the position  and location of a subject, to try and be accurate as possible.",verbal,,11472
participant_80,south_south,north,yes,"when i had to give, the position  and location of a subject, to try and be accurate as possible.",verbal,,10572
participant_80,east_south-east,north-east,yes,"when i had to give, the position  and location of a subject, to try and be accurate as possible.",verbal,,42907
participant_80,north-west_north-east,south-east,yes,"when i had to give, the position  and location of a subject, to try and be accurate as possible.",verbal,,46448
participant_80,south_east,west,yes,"when i had to give, the position  and location of a subject, to try and be accurate as possible.",verbal,,36266
participant_80,north_north-east,east,yes,"when i had to give, the position  and location of a subject, to try and be accurate as possible.",verbal,,17318
participant_80,north-west_north-west,south-west,yes,"when i had to give, the position  and location of a subject, to try and be accurate as possible.",verbal,,18919
participant_80,east_south-west,north-west,yes,"when i had to give, the position  and location of a subject, to try and be accurate as possible.",verbal,,36210
participant_80,north-east_north-east,west,yes,"when i had to give, the position  and location of a subject, to try and be accurate as possible.",verbal,,82488
participant_80,south_north,east,yes,"when i had to give, the position  and location of a subject, to try and be accurate as possible.",verbal,,28388
participant_80,south-east_north,south,yes,"when i had to give, the position  and location of a subject, to try and be accurate as possible.",verbal,,33113
participant_80,west_east,south,yes,"when i had to give, the position  and location of a subject, to try and be accurate as possible.",verbal,,21601
participant_80,west_north,east,yes,"when i had to give, the position  and location of a subject, to try and be accurate as possible.",verbal,,22395
participant_80,north_north-west,south-east,yes,"when i had to give, the position  and location of a subject, to try and be accurate as possible.",verbal,,17320
participant_80,south-east_west,north-east,yes,"when i had to give, the position  and location of a subject, to try and be accurate as possible.",verbal,,22575
participant_80,south-west_east,north,yes,"when i had to give, the position  and location of a subject, to try and be accurate as possible.",verbal,,18226
participant_80,north-east_south-east,south-west,yes,"when i had to give, the position  and location of a subject, to try and be accurate as possible.",verbal,,45706
participant_80,north_south-west,north-east,yes,"when i had to give, the position  and location of a subject, to try and be accurate as possible.",verbal,,32079
participant_83,south-west_south,north-east,no,,other,i used a combination of repeating/reasoning out loud and using my hands in the air to help picture the layout of the buildings,41648
participant_83,north-east_north-west,south,no,,other,i used a combination of repeating/reasoning out loud and using my hands in the air to help picture the layout of the buildings,22614
participant_83,south_south,north,no,,other,i used a combination of repeating/reasoning out loud and using my hands in the air to help picture the layout of the buildings,16520
participant_83,east_north-east,south-west,no,,other,i used a combination of repeating/reasoning out loud and using my hands in the air to help picture the layout of the buildings,16031
participant_83,north_north-east,south-west,no,,other,i used a combination of repeating/reasoning out loud and using my hands in the air to help picture the layout of the buildings,16646
participant_83,north_south-west,east,no,,other,i used a combination of repeating/reasoning out loud and using my hands in the air to help picture the layout of the buildings,20345
participant_83,south-west_north,east,no,,other,i used a combination of repeating/reasoning out loud and using my hands in the air to help picture the layout of the buildings,19162
participant_83,south_north,south,no,,other,i used a combination of repeating/reasoning out loud and using my hands in the air to help picture the layout of the buildings,29226
participant_83,south_west,north-east,no,,other,i used a combination of repeating/reasoning out loud and using my hands in the air to help picture the layout of the buildings,30056
participant_83,north-east_south-west,north-east,no,,other,i used a combination of repeating/reasoning out loud and using my hands in the air to help picture the layout of the buildings,19329
participant_83,south_east,west,no,,other,i used a combination of repeating/reasoning out loud and using my hands in the air to help picture the layout of the buildings,53093
participant_83,north_south-east,west,no,,other,i used a combination of repeating/reasoning out loud and using my hands in the air to help picture the layout of the buildings,15033
participant_83,north-east_north-east,south-west,no,,other,i used a combination of repeating/reasoning out loud and using my hands in the air to help picture the layout of the buildings,19227
participant_83,north-west_north-east,west,no,,other,i used a combination of repeating/reasoning out loud and using my hands in the air to help picture the layout of the buildings,22770
participant_83,north_north-west,south-east,no,,other,i used a combination of repeating/reasoning out loud and using my hands in the air to help picture the layout of the buildings,50890
participant_83,west_south,north-east,no,,other,i used a combination of repeating/reasoning out loud and using my hands in the air to help picture the layout of the buildings,20360
participant_83,east_south-east,north-west,no,,other,i used a combination of repeating/reasoning out loud and using my hands in the air to help picture the layout of the buildings,31073
participant_83,north-west_north-west,south-east,no,,other,i used a combination of repeating/reasoning out loud and using my hands in the air to help picture the layout of the buildings,21403
participant_83,south-west_east,north,no,,other,i used a combination of repeating/reasoning out loud and using my hands in the air to help picture the layout of the buildings,23438
participant_83,north-east_south-east,west,no,,other,i used a combination of repeating/reasoning out loud and using my hands in the air to help picture the layout of the buildings,67167
participant_83,north-west_south-west,east,no,,other,i used a combination of repeating/reasoning out loud and using my hands in the air to help picture the layout of the buildings,39633
participant_83,south-east_west,north-east,no,,other,i used a combination of repeating/reasoning out loud and using my hands in the air to help picture the layout of the buildings,36608
participant_83,south-east_east,north-west,no,,other,i used a combination of repeating/reasoning out loud and using my hands in the air to help picture the layout of the buildings,43160
participant_83,south-east_south,north-west,no,,other,i used a combination of repeating/reasoning out loud and using my hands in the air to help picture the layout of the buildings,38297
participant_83,north-west_south-east,south-east,no,,other,i used a combination of repeating/reasoning out loud and using my hands in the air to help picture the layout of the buildings,71856
participant_83,south-west_west,north-east,no,,other,i used a combination of repeating/reasoning out loud and using my hands in the air to help picture the layout of the buildings,24556
