id,task,response,final,rt,correct,pause_before,substitutions
participant_47,GMGMX,GMGMP,GMGMP,23064,True,0,"[{""rule"": ""X->P"", ""rt"": 6174}]"
participant_47,CKSFC,CKFBC,CCSFC,33409,False,2035,"[{""rule"": ""K->B"", ""rt"": 4086}, {""rule"": ""B->C"", ""rt"": 15876}]"
participant_47,MQMVC,MJMJC,MJMJC,39194,True,1557,"[{""rule"": ""Q->V"", ""rt"": 13602}, {""rule"": ""V->J"", ""rt"": 14813}]"
participant_47,YVCSCV,PVPFPV,PVPFPV,42626,True,2119,"[{""rule"": ""C->Y"", ""rt"": 8696}, {""rule"": ""S->F"", ""rt"": 8036}, {""rule"": ""Y->P"", ""rt"": 11386}]"
participant_47,YQKPRR,CJKPRR,CJCPRR,32146,False,19105,"[{""rule"": ""Y->K"", ""rt"": 5689}, {""rule"": ""Q->J"", ""rt"": 5469}, {""rule"": ""K->C"", ""rt"": 7035}]"
participant_47,WJKPMT,WJKSSQ,WJKSSQ,36521,True,1039,"[{""rule"": ""P->M"", ""rt"": 7104}, {""rule"": ""T->Q"", ""rt"": 7751}, {""rule"": ""M->S"", ""rt"": 8909}]"
participant_47,VHSLSCQ,VQSLSQQ,VQSLSQQ,29504,True,1229,"[{""rule"": ""H->J"", ""rt"": 5653}, {""rule"": ""J->C"", ""rt"": 5560}, {""rule"": ""C->Q"", ""rt"": 7370}]"
participant_47,THCRQZX,TRCRQZR,TRCRQZR,32041,True,1034,"[{""rule"": ""H->X"", ""rt"": 1407}, {""rule"": ""X->Y"", ""rt"": 7711}, {""rule"": ""Y->R"", ""rt"": 810}]"
participant_48,XVHSNL,WVHSNQ,WVHSWQ,32966,False,1107,"[{""rule"": ""N->X"", ""rt"": 3707}, {""rule"": ""L->Q"", ""rt"": 3950}, {""rule"": ""X->W"", ""rt"": 8863}]"
participant_48,TCGWQPL,DCGWQQL,TCQWQQL,34983,False,1035,"[{""rule"": ""P->G"", ""rt"": 10939}, {""rule"": ""G->X"", ""rt"": 3299}, {""rule"": ""X->Q"", ""rt"": 3844}]"
participant_48,BWXQDMW,WWXQDMN,WWXQWMW,41226,False,975,"[{""rule"": ""B->P"", ""rt"": 14298}, {""rule"": ""P->D"", ""rt"": 6247}, {""rule"": ""D->W"", ""rt"": 4000}]"
participant_48,YKYHLP,FKFHNN,FKFHNN,31145,True,1043,"[{""rule"": ""L->P"", ""rt"": 3197}, {""rule"": ""Y->F"", ""rt"": 10761}, {""rule"": ""P->N"", ""rt"": 4035}]"
participant_48,JGHVHG,PMHMHM,PMHMHM,36215,True,944,"[{""rule"": ""V->G"", ""rt"": 5088}, {""rule"": ""J->P"", ""rt"": 6282}, {""rule"": ""G->M"", ""rt"": 13328}]"
participant_48,BFNBC,LFNLL,LFNLL,27656,True,3590,"[{""rule"": ""B->C"", ""rt"": 5158}, {""rule"": ""C->L"", ""rt"": 8850}]"
participant_48,ZQJZT,ZJJCT,ZJJZT,28663,False,3564,"[{""rule"": ""Q->G"", ""rt"": 7203}, {""rule"": ""G->J"", ""rt"": 10295}]"
participant_48,LNCNL,FNCNF,FNCNF,18079,True,0,"[{""rule"": ""L->F"", ""rt"": 6617}]"
participant_5,BBGNN,BBDGG,BBMNN,25957,False,0,"[{""rule"": ""G->M"", ""rt"": 7741}]"
participant_5,CSQJS,CSQJ,CJQJJ,35688,False,3854,"[{""rule"": ""S->T"", ""rt"": 11784}, {""rule"": ""T->J"", ""rt"": 5622}]"
participant_5,LDGSD,LLGSD,JDJSD,19847,False,2415,"[{""rule"": ""G->L"", ""rt"": 4726}, {""rule"": ""L->J"", ""rt"": 5788}]"
participant_5,VBWBDV,VBWVBD,VYRYRV,29006,False,1823,"[{""rule"": ""D->W"", ""rt"": 8605}, {""rule"": ""B->Y"", ""rt"": 1435}, {""rule"": ""W->R"", ""rt"": 2664}]"
participant_5,RBZBJG,RRCCJD,WWCWJG,19834,False,1983,"[{""rule"": ""B->R"", ""rt"": 5543}, {""rule"": ""Z->C"", ""rt"": 3405}, {""rule"": ""R->W"", ""rt"": 1491}]"
participant_5,SFRNMP,SNRSNW,SWZWMP,18221,False,1458,"[{""rule"": ""F->N"", ""rt"": 6219}, {""rule"": ""R->Z"", ""rt"": 1355}, {""rule"": ""N->W"", ""rt"": 1213}]"
participant_5,TNLZZQJ,RNJLQZZ,TZZZZQJ,21810,False,1159,"[{""rule"": ""N->G"", ""rt"": 7438}, {""rule"": ""G->L"", ""rt"": 2111}, {""rule"": ""L->Z"", ""rt"": 1747}]"
participant_5,WQFBHJY,WDFGJY,WQWBWJY,17564,False,1501,"[{""rule"": ""F->H"", ""rt"": 4228}, {""rule"": ""H->D"", ""rt"": 502}, {""rule"": ""D->W"", ""rt"": 799}]"
participant_50,RLSVPCQ,RJSVQJJ,RQSVPQQ,42362,False,3225,"[{""rule"": ""C->L"", ""rt"": 12312}, {""rule"": ""L->J"", ""rt"": 1919}, {""rule"": ""J->Q"", ""rt"": 3101}]"
participant_50,VJPXGQG,VJWQKB,VQPQGQG,26130,False,39916,"[{""rule"": ""X->W"", ""rt"": 3107}, {""rule"": ""W->J"", ""rt"": 1082}, {""rule"": ""J->Q"", ""rt"": 1420}]"
participant_50,NVBJHG,FNJHG,FVBFKG,34461,False,6084,"[{""rule"": ""N->J"", ""rt"": 8641}, {""rule"": ""H->K"", ""rt"": 3588}, {""rule"": ""J->F"", ""rt"": 4936}]"
participant_50,SYNQNP,SKNWP,SKNWNK,56321,False,7897,"[{""rule"": ""Y->P"", ""rt"": 9616}, {""rule"": ""Q->W"", ""rt"": 17859}, {""rule"": ""P->K"", ""rt"": 3517}]"
participant_50,HMPPM,BMPPB,BMPPM,32228,False,0,"[{""rule"": ""H->B"", ""rt"": 8076}]"
participant_50,YCTFT,YCFRF,YRTRT,35759,False,7781,"[{""rule"": ""C->F"", ""rt"": 10545}, {""rule"": ""F->R"", ""rt"": 5109}]"
participant_50,MZLZH,MZLZN,MZLZL,49935,False,6736,"[{""rule"": ""H->N"", ""rt"": 10917}, {""rule"": ""N->L"", ""rt"": 6198}]"
participant_50,MTBPPT,TSTPPS,STGSST,42248,False,10559,"[{""rule"": ""M->P"", ""rt"": 5903}, {""rule"": ""B->G"", ""rt"": 5585}, {""rule"": ""P->S"", ""rt"": 5148}]"
participant_51,MFTNCJ,DNHHCJ,DHTHCJ,49513,False,1320,"[{""rule"": ""F->N"", ""rt"": 12754}, {""rule"": ""M->D"", ""rt"": 2882}, {""rule"": ""N->H"", ""rt"": 6762}]"
participant_51,SPLMRZJ,SPNMYYI,SPLMPPJ,41343,False,1122,"[{""rule"": ""R->Z"", ""rt"": 7644}, {""rule"": ""Z->Y"", ""rt"": 2811}, {""rule"": ""Y->P"", ""rt"": 1521}]"
participant_51,RNNZWBD,RDDZWBN,RDDDWBD,40425,False,1159,"[{""rule"": ""N->Q"", ""rt"": 5864}, {""rule"": ""Q->Z"", ""rt"": 3932}, {""rule"": ""Z->D"", ""rt"": 3330}]"
participant_51,GYHCLG,PPHXLP,PPQCLP,54267,False,8963,"[{""rule"": ""G->Y"", ""rt"": 14621}, {""rule"": ""H->Q"", ""rt"": 3441}, {""rule"": ""Y->P"", ""rt"": 1868}]"
participant_51,JQQTLJ,PZLLK,PZZTZP,29126,False,3776,"[{""rule"": ""Q->L"", ""rt"": 5043}, {""rule"": ""J->P"", ""rt"": 7393}, {""rule"": ""L->Z"", ""rt"": 3636}]"
participant_51,ZYCKK,ZYPPP,ZYPPP,19484,True,6449,"[{""rule"": ""C->K"", ""rt"": 6517}, {""rule"": ""K->P"", ""rt"": 2894}]"
participant_51,BKPTB,BKPKB,BKPKB,28550,True,9493,"[{""rule"": ""T->J"", ""rt"": 6371}, {""rule"": ""J->K"", ""rt"": 5082}]"
participant_51,STTKK,STTYY,STTYY,23487,True,0,"[{""rule"": ""K->Y"", ""rt"": 8676}]"
participant_52,ZLRLYST,YLRLYYT,YLRLYYT,24032,True,75348,"[{""rule"": ""Z->N"", ""rt"": 2316}, {""rule"": ""N->S"", ""rt"": 3632}, {""rule"": ""S->Y"", ""rt"": 2613}]"
participant_52,GLMPXR,VLPPXR,QLVQXR,17965,False,59513,"[{""rule"": ""P->G"", ""rt"": 1519}, {""rule"": ""M->V"", ""rt"": 2225}, {""rule"": ""G->Q"", ""rt"": 667}]"
participant_52,LXTVZT,LLYVZY,FFYVZY,23622,False,85793,"[{""rule"": ""X->L"", ""rt"": 3118}, {""rule"": ""T->Y"", ""rt"": 1380}, {""rule"": ""L->F"", ""rt"": 2062}]"
participant_52,DNTRKFL,DNTRKFN,DNTRKNN,21156,False,1460,"[{""rule"": ""L->F"", ""rt"": 1389}, {""rule"": ""F->Y"", ""rt"": 3023}, {""rule"": ""Y->N"", ""rt"": 307}]"
participant_52,HXBHJ,CXBCC,CXBCC,31635,True,6160,"[{""rule"": ""J->H"", ""rt"": 3500}, {""rule"": ""H->C"", ""rt"": 2373}]"
participant_52,PKKFY,YKKFY,YKKFY,25732,True,7308,"[{""rule"": ""P->R"", ""rt"": 3456}, {""rule"": ""R->Y"", ""rt"": 8553}]"
participant_52,VRGGV,MRGGM,MRGGM,19585,True,0,"[{""rule"": ""V->M"", ""rt"": 9818}]"
participant_52,GSSGBF,GGGGZB,ZZZZDF,30415,False,71706,"[{""rule"": ""S->G"", ""rt"": 3156}, {""rule"": ""B->D"", ""rt"": 2289}, {""rule"": ""G->Z"", ""rt"": 2097}]"
participant_53,SZDSZ,SZTSZ,SZTSZ,30947,True,0,"[{""rule"": ""D->T"", ""rt"": 13289}]"
participant_53,KSBBV,KVBBV,KVBBV,30013,True,2635,"[{""rule"": ""S->J"", ""rt"": 6529}, {""rule"": ""J->V"", ""rt"": 10032}]"
participant_53,CRJWW,DRDWW,DRDWW,24069,True,2719,"[{""rule"": ""C->J"", ""rt"": 6387}, {""rule"": ""J->D"", ""rt"": 6749}]"
participant_53,MSXSMP,BMSMXP,WBXBWB,76071,False,1346,"[{""rule"": ""S->P"", ""rt"": 36520}, {""rule"": ""M->W"", ""rt"": 19892}, {""rule"": ""P->B"", ""rt"": 1226}]"
participant_53,JXSCZJ,YMYCZY,YMYCZY,77826,True,1876,"[{""rule"": ""J->S"", ""rt"": 22251}, {""rule"": ""X->M"", ""rt"": 9161}, {""rule"": ""S->Y"", ""rt"": 16893}]"
participant_53,KZPLDR,KJJLXR,KJJLXR,53975,True,3970,"[{""rule"": ""P->Z"", ""rt"": 14302}, {""rule"": ""D->X"", ""rt"": 8045}, {""rule"": ""Z->J"", ""rt"": 16762}]"
participant_53,KBPSBMW,MBMSBMW,MBMSBMW,64675,True,5149,"[{""rule"": ""P->H"", ""rt"": 15841}, {""rule"": ""H->K"", ""rt"": 11505}, {""rule"": ""K->M"", ""rt"": 10305}]"
participant_53,XZVMWYL,ZZVWYYW,XZVWWYW,80228,False,3278,"[{""rule"": ""M->L"", ""rt"": 26698}, {""rule"": ""L->H"", ""rt"": 9694}, {""rule"": ""H->W"", ""rt"": 14132}]"
participant_54,YKXSHL,YSXSML,YNXMML,38762,False,1821,"[{""rule"": ""H->S"", ""rt"": 4802}, {""rule"": ""K->N"", ""rt"": 1174}, {""rule"": ""S->M"", ""rt"": 1131}]"
participant_54,RVLDLMY,RVLYLMY,RVYYYMY,36403,False,5242,"[{""rule"": ""D->Z"", ""rt"": 3659}, {""rule"": ""Z->L"", ""rt"": 1349}, {""rule"": ""L->Y"", ""rt"": 1387}]"
participant_54,WKVMKP,FKVHKM,FKVNKN,38107,False,4309,"[{""rule"": ""P->M"", ""rt"": 4080}, {""rule"": ""W->F"", ""rt"": 1797}, {""rule"": ""M->N"", ""rt"": 1423}]"
participant_54,SLTRBKX,BLTRZKT,TLTRTKX,26735,False,5769,"[{""rule"": ""S->B"", ""rt"": 2489}, {""rule"": ""B->F"", ""rt"": 1664}, {""rule"": ""F->T"", ""rt"": 1286}]"
participant_54,KMZDZ,KMXZX,KXXDX,39248,False,6206,"[{""rule"": ""M->Z"", ""rt"": 7142}, {""rule"": ""Z->X"", ""rt"": 8767}]"
participant_54,FVBVX,FVWVX,FBBBX,33128,False,10900,"[{""rule"": ""V->W"", ""rt"": 3599}, {""rule"": ""W->B"", ""rt"": 3342}]"
participant_54,PMFPM,HMFHM,HMFHM,26892,True,0,"[{""rule"": ""P->H"", ""rt"": 5045}]"
participant_54,NZZNGH,MHZDG,NMMNLL,28649,False,2266,"[{""rule"": ""G->H"", ""rt"": 8732}, {""rule"": ""Z->M"", ""rt"": 3326}, {""rule"": ""H->L"", ""rt"": 1571}]"
participant_55,JLSMWHW,JHSMMHW,JHSMHHH,49822,False,7605,"[{""rule"": ""W->B"", ""rt"": 1725}, {""rule"": ""B->L"", ""rt"": 1298}, {""rule"": ""L->H"", ""rt"": 13745}]"
participant_55,ZJWHQG,ZHSUSS,ZJWBVV,15132,False,3497,"[{""rule"": ""Q->G"", ""rt"": 2242}, {""rule"": ""H->B"", ""rt"": 1572}, {""rule"": ""G->V"", ""rt"": 494}]"
participant_55,GGHWTC,XXQWTQ,XXQWTQ,74912,True,1755,"[{""rule"": ""H->C"", ""rt"": 6047}, {""rule"": ""G->X"", ""rt"": 5826}, {""rule"": ""C->Q"", ""rt"": 43510}]"
participant_55,BWMKHNY,BWMKHBB,BWMKHBB,46052,True,2326,"[{""rule"": ""N->Y"", ""rt"": 14270}, {""rule"": ""Y->G"", ""rt"": 4704}, {""rule"": ""G->B"", ""rt"": 4822}]"
participant_55,NLSLX,BLBSX,BLBLX,41431,False,2080,"[{""rule"": ""S->N"", ""rt"": 12346}, {""rule"": ""N->B"", ""rt"": 9022}]"
participant_55,VCCWQ,VQQWQ,QCCWQ,26869,False,3076,"[{""rule"": ""V->D"", ""rt"": 3764}, {""rule"": ""D->Q"", ""rt"": 10999}]"
participant_55,RDBDB,RDMDM,RDMDM,22030,True,0,"[{""rule"": ""B->M"", ""rt"": 8662}]"
participant_55,YXMGGM,BVVGGV,BVVGGV,39844,True,2088,"[{""rule"": ""M->X"", ""rt"": 7475}, {""rule"": ""Y->B"", ""rt"": 6842}, {""rule"": ""X->V"", ""rt"": 8259}]"
participant_56,QQDHD,QQGHG,QQGHG,25222,True,0,"[{""rule"": ""D->G"", ""rt"": 8843}]"
participant_56,LYZPL,LYPPL,LYPPL,29819,True,5232,"[{""rule"": ""Z->F"", ""rt"": 6532}, {""rule"": ""F->P"", ""rt"": 6324}]"
participant_56,DLZLX,DYZYY,DYZYY,39564,True,6194,"[{""rule"": ""L->X"", ""rt"": 10090}, {""rule"": ""X->Y"", ""rt"": 8619}]"
participant_56,ZWNRZN,GQNGGN,GQNGGN,71692,True,5349,"[{""rule"": ""Z->R"", ""rt"": 12098}, {""rule"": ""W->Q"", ""rt"": 10939}, {""rule"": ""R->G"", ""rt"": 12500}]"
participant_56,YCGSCL,FCNNCL,FCNNCL,68017,True,9618,"[{""rule"": ""G->S"", ""rt"": 8434}, {""rule"": ""Y->F"", ""rt"": 10199}, {""rule"": ""S->N"", ""rt"": 17770}]"
participant_56,RVLTDQ,RMLFVQ,RMLFMQ,38844,False,7305,"[{""rule"": ""D->V"", ""rt"": 7152}, {""rule"": ""T->F"", ""rt"": 7659}, {""rule"": ""V->M"", ""rt"": 7006}]"
participant_56,HHJTZFS,HHZZZFS,HHZZZFS,52745,True,5318,"[{""rule"": ""T->Q"", ""rt"": 7751}, {""rule"": ""Q->J"", ""rt"": 7858}, {""rule"": ""J->Z"", ""rt"": 11622}]"
participant_56,YHZVXKM,YHZYYKM,YHZYYKM,54561,True,8137,"[{""rule"": ""V->X"", ""rt"": 9993}, {""rule"": ""X->N"", ""rt"": 7632}, {""rule"": ""N->Y"", ""rt"": 9506}]"
participant_57,RLKVXP,RLKVYP,YLDVYP,19747,False,1280,"[{""rule"": ""X->R"", ""rt"": 2548}, {""rule"": ""K->D"", ""rt"": 1757}, {""rule"": ""R->Y"", ""rt"": 2973}]"
participant_57,JVRFJYL,JVYFJYL,YVYFYYL,33386,False,1751,"[{""rule"": ""R->B"", ""rt"": 2874}, {""rule"": ""B->J"", ""rt"": 12739}, {""rule"": ""J->Y"", ""rt"": 6340}]"
participant_57,JJXHTY,JJXLTY,JJLLTG,30898,False,5267,"[{""rule"": ""H->X"", ""rt"": 3819}, {""rule"": ""Y->G"", ""rt"": 6435}, {""rule"": ""X->L"", ""rt"": 6594}]"
participant_57,RNVQCZD,RNVQCVD,RNVVCVD,38336,False,1287,"[{""rule"": ""Z->Q"", ""rt"": 3737}, {""rule"": ""Q->Y"", ""rt"": 2789}, {""rule"": ""Y->V"", ""rt"": 13792}]"
participant_57,CGLBG,CGZBG,ZGZBG,29425,False,2084,"[{""rule"": ""L->C"", ""rt"": 3489}, {""rule"": ""C->Z"", ""rt"": 11423}]"
participant_57,TVFYT,TVFYV,TVFVT,55949,False,149919,"[{""rule"": ""Y->W"", ""rt"": 3413}, {""rule"": ""W->V"", ""rt"": 14401}]"
participant_57,QQXYX,MMXYX,MMXYX,17923,True,0,"[{""rule"": ""Q->M"", ""rt"": 3743}]"
participant_57,BZYBRR,SZSSRR,SCSSRR,48661,False,1659,"[{""rule"": ""Y->B"", ""rt"": 3678}, {""rule"": ""Z->C"", ""rt"": 6931}, {""rule"": ""B->S"", ""rt"": 13562}]"
participant_58,LSSLN,LFFLN,LFFLN,20063,True,0,"[{""rule"": ""S->F"", ""rt"": 7400}]"
participant_58,XXMTY,XXMXY,XXMXY,25342,True,5158,"[{""rule"": ""T->J"", ""rt"": 3099}, {""rule"": ""J->X"", ""rt"": 8109}]"
participant_58,VWNVS,LLNLS,LLNLS,23815,True,1710,"[{""rule"": ""W->V"", ""rt"": 4957}, {""rule"": ""V->L"", ""rt"": 8061}]"
participant_58,HDDYHF,HKKNHK,HKKNHK,42299,True,1521,"[{""rule"": ""D->F"", ""rt"": 2919}, {""rule"": ""Y->N"", ""rt"": 7868}, {""rule"": ""F->K"", ""rt"": 9952}]"
participant_58,VKGZHH,RRSZHH,RRSZHH,30511,True,4875,"[{""rule"": ""K->V"", ""rt"": 5619}, {""rule"": ""G->S"", ""rt"": 6711}, {""rule"": ""V->R"", ""rt"": 5997}]"
participant_58,YPWZQR,TPDSQD,YPFDQF,36985,False,3253,"[{""rule"": ""W->R"", ""rt"": 9997}, {""rule"": ""Z->D"", ""rt"": 4657}, {""rule"": ""R->F"", ""rt"": 4734}]"
participant_58,PTDPBCJ,PJDPBCJ,PPDPBCP,34088,False,1600,"[{""rule"": ""T->F"", ""rt"": 4854}, {""rule"": ""F->J"", ""rt"": 5622}, {""rule"": ""J->P"", ""rt"": 3184}]"
participant_58,GBZDTFK,GBDDDFK,GBDDDFK,35876,True,5691,"[{""rule"": ""Z->T"", ""rt"": 4046}, {""rule"": ""T->X"", ""rt"": 3592}, {""rule"": ""X->D"", ""rt"": 9217}]"
participant_59,KFXGHPW,KLHPXKF,KXXGHPX,58746,False,2714,"[{""rule"": ""W->F"", ""rt"": 10803}, {""rule"": ""F->L"", ""rt"": 12499}, {""rule"": ""L->X"", ""rt"": 5414}]"
participant_59,VJPTMQQ,VRJTJQQ,VJJTJQQ,49735,False,4466,"[{""rule"": ""M->C"", ""rt"": 11012}, {""rule"": ""C->P"", ""rt"": 9204}, {""rule"": ""P->J"", ""rt"": 9404}]"
participant_59,VRPTZK,MRPMRK,MRPFMK,50256,False,5462,"[{""rule"": ""V->Z"", ""rt"": 13277}, {""rule"": ""T->F"", ""rt"": 9781}, {""rule"": ""Z->M"", ""rt"": 10231}]"
participant_59,CQLXRQ,CBBSRB,CBBSRB,79437,True,3643,"[{""rule"": ""L->Q"", ""rt"": 16615}, {""rule"": ""X->S"", ""rt"": 16316}, {""rule"": ""Q->B"", ""rt"": 17657}]"
participant_59,RRPMMK,JJLJJK,JJLJJK,45832,True,4639,"[{""rule"": ""R->M"", ""rt"": 14958}, {""rule"": ""P->L"", ""rt"": 9567}, {""rule"": ""M->J"", ""rt"": 8685}]"
participant_59,KKWFV,KKWFW,KKWFW,33444,True,4549,"[{""rule"": ""V->D"", ""rt"": 7469}, {""rule"": ""D->W"", ""rt"": 11419}]"
participant_59,BVFBF,BVZBZ,BVZBZ,29702,True,0,"[{""rule"": ""F->Z"", ""rt"": 10231}]"
participant_59,LTSLW,BTBBW,BTBBW,43440,True,3771,"[{""rule"": ""L->S"", ""rt"": 14834}, {""rule"": ""S->B"", ""rt"": 15298}]"
participant_6,NZGNZ,MGMNM,NMGNM,43082,False,0,"[{""rule"": ""Z->M"", ""rt"": 35670}]"
participant_6,WNGYG,WGGYG,WGGYG,25439,True,20808,"[{""rule"": ""N->Z"", ""rt"": 5036}, {""rule"": ""Z->G"", ""rt"": 11104}]"
participant_6,YKFKS,YKJKJ,YKJKJ,30889,True,5454,"[{""rule"": ""S->F"", ""rt"": 10233}, {""rule"": ""F->J"", ""rt"": 8586}]"
participant_6,WQPQWG,DQFFDQ,DQFQDF,34954,False,7736,"[{""rule"": ""G->P"", ""rt"": 7904}, {""rule"": ""W->D"", ""rt"": 5026}, {""rule"": ""P->F"", ""rt"": 10218}]"
participant_6,BMMNQY,MNMMQX,XMMNTX,39231,False,6665,"[{""rule"": ""B->Y"", ""rt"": 8784}, {""rule"": ""Q->T"", ""rt"": 9179}, {""rule"": ""Y->X"", ""rt"": 4184}]"
participant_6,TYBNWH,QMNMBB,QQMNWH,27290,False,3885,"[{""rule"": ""T->Y"", ""rt"": 8972}, {""rule"": ""B->M"", ""rt"": 2555}, {""rule"": ""Y->Q"", ""rt"": 2943}]"
participant_6,YWMSFVF,YWBWSF,YWVVFVF,25406,False,10897,"[{""rule"": ""M->B"", ""rt"": 6253}, {""rule"": ""B->S"", ""rt"": 2172}, {""rule"": ""S->V"", ""rt"": 3171}]"
participant_6,JWLGTCB,WWLBTCB,JBLBTCB,42695,False,10639,"[{""rule"": ""W->G"", ""rt"": 10948}, {""rule"": ""G->V"", ""rt"": 9601}, {""rule"": ""V->B"", ""rt"": 5079}]"
participant_60,JZPSCK,VGPSCV,VGPSCV,44790,True,1922,"[{""rule"": ""J->K"", ""rt"": 6760}, {""rule"": ""Z->G"", ""rt"": 6213}, {""rule"": ""K->V"", ""rt"": 4643}]"
participant_60,WWRKVNH,NNRKWNH,NNRKNNH,47709,False,1379,"[{""rule"": ""V->F"", ""rt"": 7712}, {""rule"": ""F->W"", ""rt"": 4960}, {""rule"": ""W->N"", ""rt"": 6111}]"
participant_60,ZYHYQT,BYBYWT,BYBYWT,59500,True,1888,"[{""rule"": ""Z->H"", ""rt"": 14210}, {""rule"": ""Q->W"", ""rt"": 6855}, {""rule"": ""H->B"", ""rt"": 5237}]"
participant_60,TFZRDNV,FFZRCNV,TTZRDNT,17234,False,1473,"[{""rule"": ""F->V"", ""rt"": 922}, {""rule"": ""V->C"", ""rt"": 364}, {""rule"": ""C->T"", ""rt"": 357}]"
participant_60,BWZWD,BKZKK,BKZKK,53976,True,2105,"[{""rule"": ""D->W"", ""rt"": 13621}, {""rule"": ""W->K"", ""rt"": 6585}]"
participant_60,FBFSS,FBFTT,FBFTT,31429,True,0,"[{""rule"": ""S->T"", ""rt"": 8050}]"
participant_60,NLLRNB,NBBRZY,ZYYRZY,32079,False,1443,"[{""rule"": ""L->B"", ""rt"": 5126}, {""rule"": ""N->Z"", ""rt"": 2486}, {""rule"": ""B->Y"", ""rt"": 1608}]"
participant_60,KNCCZ,WNWWZ,KNKKZ,30962,False,5355,"[{""rule"": ""C->W"", ""rt"": 3056}, {""rule"": ""W->K"", ""rt"": 6317}]"
participant_61,SSTWW,SSTGG,SSTGG,25361,True,0,"[{""rule"": ""W->G"", ""rt"": 4600}]"
participant_61,JHRMH,JHRJH,JHRJH,76092,True,6989,"[{""rule"": ""M->G"", ""rt"": 2561}, {""rule"": ""G->J"", ""rt"": 2882}]"
participant_61,TLSMS,TLXXX,TLXXX,41566,True,7549,"[{""rule"": ""M->S"", ""rt"": 2494}, {""rule"": ""S->X"", ""rt"": 1752}]"
participant_61,SBTBTX,TBTBTX,DBDBDW,78328,False,947,"[{""rule"": ""S->T"", ""rt"": 2518}, {""rule"": ""X->W"", ""rt"": 2203}, {""rule"": ""T->D"", ""rt"": 3198}]"
participant_61,GXCWXJ,GYCYYH,GYCYYH,70264,True,1829,"[{""rule"": ""W->X"", ""rt"": 2024}, {""rule"": ""J->H"", ""rt"": 2144}, {""rule"": ""X->Y"", ""rt"": 2061}]"
participant_61,RMFKJH,WMFKWN,WMFKWN,52902,True,1434,"[{""rule"": ""R->J"", ""rt"": 1510}, {""rule"": ""H->N"", ""rt"": 1380}, {""rule"": ""J->W"", ""rt"": 1273}]"
participant_61,CRRBDLV,DRRBDLV,DRRDDLV,53016,False,911,"[{""rule"": ""C->G"", ""rt"": 1366}, {""rule"": ""G->B"", ""rt"": 1778}, {""rule"": ""B->D"", ""rt"": 1997}]"
participant_61,VDMQKGP,VDBQKGP,QDQQKGP,51328,False,965,"[{""rule"": ""V->M"", ""rt"": 1522}, {""rule"": ""M->B"", ""rt"": 2055}, {""rule"": ""B->Q"", ""rt"": 1842}]"
participant_62,THMPJZ,XHVPJS,XHVPJV,100793,False,2540,"[{""rule"": ""Z->M"", ""rt"": 17209}, {""rule"": ""T->X"", ""rt"": 20544}, {""rule"": ""M->V"", ""rt"": 35905}]"
participant_62,MNPZKJB,MNJJKGB,MNJJKJB,59625,False,1356,"[{""rule"": ""P->Z"", ""rt"": 27072}, {""rule"": ""Z->C"", ""rt"": 7616}, {""rule"": ""C->J"", ""rt"": 4259}]"
participant_62,MCYZLLN,MNTZLLM,MCMZLLM,58424,False,1591,"[{""rule"": ""Y->D"", ""rt"": 9022}, {""rule"": ""D->N"", ""rt"": 7409}, {""rule"": ""N->M"", ""rt"": 10756}]"
participant_62,VZPHBP,VTHAK,VZFKFF,52667,False,1536,"[{""rule"": ""B->P"", ""rt"": 20200}, {""rule"": ""H->K"", ""rt"": 493}, {""rule"": ""P->F"", ""rt"": 440}]"
participant_62,SCSCD,SCSCT,SCSCT,20192,True,0,"[{""rule"": ""D->T"", ""rt"": 9412}]"
participant_62,KPVTK,LVLPA,LPVLL,51967,False,5200,"[{""rule"": ""K->T"", ""rt"": 26291}, {""rule"": ""T->L"", ""rt"": 5442}]"
participant_62,XQVQJ,JBJBA,JQVQJ,59076,False,5284,"[{""rule"": ""X->B"", ""rt"": 19209}, {""rule"": ""B->J"", ""rt"": 14858}]"
participant_62,WJJHHY,VJJVVV,BJJVVV,59435,False,1634,"[{""rule"": ""Y->H"", ""rt"": 13507}, {""rule"": ""W->B"", ""rt"": 9714}, {""rule"": ""H->V"", ""rt"": 17891}]"
participant_63,SXBZKP,NNVZKP,NNVZKP,27649,True,1605,"[{""rule"": ""X->S"", ""rt"": 6703}, {""rule"": ""B->V"", ""rt"": 5628}, {""rule"": ""S->N"", ""rt"": 4762}]"
participant_63,WSYNYZJ,NNLNZJ,NNYNYZJ,40024,False,1709,"[{""rule"": ""S->L"", ""rt"": 6918}, {""rule"": ""L->W"", ""rt"": 14998}, {""rule"": ""W->N"", ""rt"": 2949}]"
participant_63,YLFSWL,TLSBJL,MMBSWM,35444,False,3086,"[{""rule"": ""Y->L"", ""rt"": 4317}, {""rule"": ""F->B"", ""rt"": 7862}, {""rule"": ""L->M"", ""rt"": 2077}]"
participant_63,SQTJVHM,SQTJSSM,SQTJSSM,31774,True,2059,"[{""rule"": ""H->V"", ""rt"": 7882}, {""rule"": ""V->C"", ""rt"": 6934}, {""rule"": ""C->S"", ""rt"": 6544}]"
participant_63,FRDRT,FTDTJ,FJDJJ,40301,False,1514,"[{""rule"": ""R->T"", ""rt"": 3849}, {""rule"": ""T->J"", ""rt"": 3184}]"
