id,task,response,rt,counterfactual,content
participant_78,MP,positive,10823,True,"{""premise"": ""If Lisa had had an essay to write, she would have studied late in the library"", ""p"": ""Lisa had an essay to write"", ""q"": ""Lisa studied late in the library"", ""not_p"": ""Lisa did not have an essay to write"", ""not_q"": ""Lisa did not study late in the library"", ""item"": ""counterfactual_2""}"
participant_78,DA,negative,12904,True,"{""premise"": ""If Daniel and Nico had been finished packing Monday night, then they would have departed Tuesday morning"", ""p"": ""Daniel and Nico finished packing Monday night"", ""q"": ""Daniel and Nico departed Tuesday morning"", ""not_p"": ""Daniel and Nico did not finish packing Monday night"", ""not_q"": ""Daniel and Nico did not depart Tuesday morning"", ""item"": ""counterfactual_4""}"
participant_78,AC,nvc,9620,True,"{""premise"": ""If the burglar had been caught, then he would have been prosecuted"", ""p"": ""The burglar was caught"", ""q"": ""The burglar was prosecuted"", ""not_p"": ""The burglar was not caught"", ""not_q"": ""The burglar was not prosecuted"", ""item"": ""counterfactual_3""}"
participant_78,MT,negative,4656,False,"{""premise"": ""If Sara steps on a banana peel, then she slips"", ""p"": ""Sara stepped on a banana peel"", ""q"": ""Sara slipped"", ""not_p"": ""Sara did not step on a banana peel"", ""not_q"": ""Sara did not slip"", ""item"": ""conditional_1""}"
participant_79,MP,positive,5692,True,"{""premise"": ""If John had worn a seat belt, his injuries would have been negligible"", ""p"": ""John wore a seatbelt"", ""q"": ""John's injuries were negligible"", ""not_p"": ""John did not wear a seatbelt"", ""not_q"": ""John's injuries were not negligible"", ""item"": ""counterfactual_1""}"
participant_79,AC,positive,6339,True,"{""premise"": ""If Lisa had had an essay to write, she would have studied late in the library"", ""p"": ""Lisa had an essay to write"", ""q"": ""Lisa studied late in the library"", ""not_p"": ""Lisa did not have an essay to write"", ""not_q"": ""Lisa did not study late in the library"", ""item"": ""counterfactual_2""}"
participant_79,DA,negative,9497,True,"{""premise"": ""If Daniel and Nico had been finished packing Monday night, then they would have departed Tuesday morning"", ""p"": ""Daniel and Nico finished packing Monday night"", ""q"": ""Daniel and Nico departed Tuesday morning"", ""not_p"": ""Daniel and Nico did not finish packing Monday night"", ""not_q"": ""Daniel and Nico did not depart Tuesday morning"", ""item"": ""counterfactual_4""}"
participant_79,DA,negative,4163,False,"{""premise"": ""If the tiger is hungry, then it will search for prey"", ""p"": ""The tiger is hungry"", ""q"": ""The tiger searches for prey"", ""not_p"": ""The tiger is not hungry"", ""not_q"": ""The tiger does not search for prey"", ""item"": ""conditional_2""}"
participant_79,MP,positive,6952,False,"{""premise"": ""If Patrick turns on the air conditioner, then he feels cool"", ""p"": ""Patrick turned on the air conditioner"", ""q"": ""Patrick feels cool"", ""not_p"": ""Patrick did not turn on the air conditioner"", ""not_q"": ""Patrick does not feel cool"", ""item"": ""conditional_3""}"
participant_79,AC,positive,6825,False,"{""premise"": ""If Sara steps on a banana peel, then she slips"", ""p"": ""Sara stepped on a banana peel"", ""q"": ""Sara slipped"", ""not_p"": ""Sara did not step on a banana peel"", ""not_q"": ""Sara did not slip"", ""item"": ""conditional_1""}"
participant_79,MT,negative,8003,True,"{""premise"": ""If the burglar had been caught, then he would have been prosecuted"", ""p"": ""The burglar was caught"", ""q"": ""The burglar was prosecuted"", ""not_p"": ""The burglar was not caught"", ""not_q"": ""The burglar was not prosecuted"", ""item"": ""counterfactual_3""}"
participant_79,MT,negative,4934,False,"{""premise"": ""If Joe cuts his finger, then it bleeds"", ""p"": ""Joe cut his finger"", ""q"": ""His finger bleeds"", ""not_p"": ""Joe did not cut his finger"", ""not_q"": ""His finger does not bleed"", ""item"": ""conditional_4""}"
participant_8,MP,positive,4919,False,"{""premise"": ""If Sara steps on a banana peel, then she slips"", ""p"": ""Sara stepped on a banana peel"", ""q"": ""Sara slipped"", ""not_p"": ""Sara did not step on a banana peel"", ""not_q"": ""Sara did not slip"", ""item"": ""conditional_1""}"
participant_8,MT,negative,6674,False,"{""premise"": ""If the tiger is hungry, then it will search for prey"", ""p"": ""The tiger is hungry"", ""q"": ""The tiger searches for prey"", ""not_p"": ""The tiger is not hungry"", ""not_q"": ""The tiger does not search for prey"", ""item"": ""conditional_2""}"
participant_8,MP,positive,5772,True,"{""premise"": ""If John had worn a seat belt, his injuries would have been negligible"", ""p"": ""John wore a seatbelt"", ""q"": ""John's injuries were negligible"", ""not_p"": ""John did not wear a seatbelt"", ""not_q"": ""John's injuries were not negligible"", ""item"": ""counterfactual_1""}"
participant_8,DA,negative,5133,True,"{""premise"": ""If the burglar had been caught, then he would have been prosecuted"", ""p"": ""The burglar was caught"", ""q"": ""The burglar was prosecuted"", ""not_p"": ""The burglar was not caught"", ""not_q"": ""The burglar was not prosecuted"", ""item"": ""counterfactual_3""}"
participant_8,MT,negative,12134,True,"{""premise"": ""If Daniel and Nico had been finished packing Monday night, then they would have departed Tuesday morning"", ""p"": ""Daniel and Nico finished packing Monday night"", ""q"": ""Daniel and Nico departed Tuesday morning"", ""not_p"": ""Daniel and Nico did not finish packing Monday night"", ""not_q"": ""Daniel and Nico did not depart Tuesday morning"", ""item"": ""counterfactual_4""}"
participant_8,AC,nvc,12605,True,"{""premise"": ""If Lisa had had an essay to write, she would have studied late in the library"", ""p"": ""Lisa had an essay to write"", ""q"": ""Lisa studied late in the library"", ""not_p"": ""Lisa did not have an essay to write"", ""not_q"": ""Lisa did not study late in the library"", ""item"": ""counterfactual_2""}"
participant_8,DA,nvc,9911,False,"{""premise"": ""If Joe cuts his finger, then it bleeds"", ""p"": ""Joe cut his finger"", ""q"": ""His finger bleeds"", ""not_p"": ""Joe did not cut his finger"", ""not_q"": ""His finger does not bleed"", ""item"": ""conditional_4""}"
participant_8,AC,nvc,6892,False,"{""premise"": ""If Patrick turns on the air conditioner, then he feels cool"", ""p"": ""Patrick turned on the air conditioner"", ""q"": ""Patrick feels cool"", ""not_p"": ""Patrick did not turn on the air conditioner"", ""not_q"": ""Patrick does not feel cool"", ""item"": ""conditional_3""}"
participant_80,AC,positive,19329,True,"{""premise"": ""If Lisa had had an essay to write, she would have studied late in the library"", ""p"": ""Lisa had an essay to write"", ""q"": ""Lisa studied late in the library"", ""not_p"": ""Lisa did not have an essay to write"", ""not_q"": ""Lisa did not study late in the library"", ""item"": ""counterfactual_2""}"
participant_80,MP,positive,27544,True,"{""premise"": ""If John had worn a seat belt, his injuries would have been negligible"", ""p"": ""John wore a seatbelt"", ""q"": ""John's injuries were negligible"", ""not_p"": ""John did not wear a seatbelt"", ""not_q"": ""John's injuries were not negligible"", ""item"": ""counterfactual_1""}"
participant_80,MT,negative,19905,True,"{""premise"": ""If Daniel and Nico had been finished packing Monday night, then they would have departed Tuesday morning"", ""p"": ""Daniel and Nico finished packing Monday night"", ""q"": ""Daniel and Nico departed Tuesday morning"", ""not_p"": ""Daniel and Nico did not finish packing Monday night"", ""not_q"": ""Daniel and Nico did not depart Tuesday morning"", ""item"": ""counterfactual_4""}"
participant_80,AC,positive,13307,False,"{""premise"": ""If the tiger is hungry, then it will search for prey"", ""p"": ""The tiger is hungry"", ""q"": ""The tiger searches for prey"", ""not_p"": ""The tiger is not hungry"", ""not_q"": ""The tiger does not search for prey"", ""item"": ""conditional_2""}"
participant_80,DA,negative,14055,True,"{""premise"": ""If the burglar had been caught, then he would have been prosecuted"", ""p"": ""The burglar was caught"", ""q"": ""The burglar was prosecuted"", ""not_p"": ""The burglar was not caught"", ""not_q"": ""The burglar was not prosecuted"", ""item"": ""counterfactual_3""}"
participant_80,DA,negative,12060,False,"{""premise"": ""If Sara steps on a banana peel, then she slips"", ""p"": ""Sara stepped on a banana peel"", ""q"": ""Sara slipped"", ""not_p"": ""Sara did not step on a banana peel"", ""not_q"": ""Sara did not slip"", ""item"": ""conditional_1""}"
participant_80,MP,positive,20334,False,"{""premise"": ""If Joe cuts his finger, then it bleeds"", ""p"": ""Joe cut his finger"", ""q"": ""His finger bleeds"", ""not_p"": ""Joe did not cut his finger"", ""not_q"": ""His finger does not bleed"", ""item"": ""conditional_4""}"
participant_80,MT,negative,23942,False,"{""premise"": ""If Patrick turns on the air conditioner, then he feels cool"", ""p"": ""Patrick turned on the air conditioner"", ""q"": ""Patrick feels cool"", ""not_p"": ""Patrick did not turn on the air conditioner"", ""not_q"": ""Patrick does not feel cool"", ""item"": ""conditional_3""}"
participant_81,MT,negative,13553,True,"{""premise"": ""If Lisa had had an essay to write, she would have studied late in the library"", ""p"": ""Lisa had an essay to write"", ""q"": ""Lisa studied late in the library"", ""not_p"": ""Lisa did not have an essay to write"", ""not_q"": ""Lisa did not study late in the library"", ""item"": ""counterfactual_2""}"
participant_81,AC,positive,12556,False,"{""premise"": ""If Patrick turns on the air conditioner, then he feels cool"", ""p"": ""Patrick turned on the air conditioner"", ""q"": ""Patrick feels cool"", ""not_p"": ""Patrick did not turn on the air conditioner"", ""not_q"": ""Patrick does not feel cool"", ""item"": ""conditional_3""}"
participant_81,DA,negative,10765,False,"{""premise"": ""If the tiger is hungry, then it will search for prey"", ""p"": ""The tiger is hungry"", ""q"": ""The tiger searches for prey"", ""not_p"": ""The tiger is not hungry"", ""not_q"": ""The tiger does not search for prey"", ""item"": ""conditional_2""}"
participant_81,MP,positive,15642,False,"{""premise"": ""If Sara steps on a banana peel, then she slips"", ""p"": ""Sara stepped on a banana peel"", ""q"": ""Sara slipped"", ""not_p"": ""Sara did not step on a banana peel"", ""not_q"": ""Sara did not slip"", ""item"": ""conditional_1""}"
participant_81,MT,negative,25094,False,"{""premise"": ""If Joe cuts his finger, then it bleeds"", ""p"": ""Joe cut his finger"", ""q"": ""His finger bleeds"", ""not_p"": ""Joe did not cut his finger"", ""not_q"": ""His finger does not bleed"", ""item"": ""conditional_4""}"
participant_81,AC,positive,33852,True,"{""premise"": ""If Daniel and Nico had been finished packing Monday night, then they would have departed Tuesday morning"", ""p"": ""Daniel and Nico finished packing Monday night"", ""q"": ""Daniel and Nico departed Tuesday morning"", ""not_p"": ""Daniel and Nico did not finish packing Monday night"", ""not_q"": ""Daniel and Nico did not depart Tuesday morning"", ""item"": ""counterfactual_4""}"
participant_81,MP,positive,28130,True,"{""premise"": ""If the burglar had been caught, then he would have been prosecuted"", ""p"": ""The burglar was caught"", ""q"": ""The burglar was prosecuted"", ""not_p"": ""The burglar was not caught"", ""not_q"": ""The burglar was not prosecuted"", ""item"": ""counterfactual_3""}"
participant_81,DA,negative,9646,True,"{""premise"": ""If John had worn a seat belt, his injuries would have been negligible"", ""p"": ""John wore a seatbelt"", ""q"": ""John's injuries were negligible"", ""not_p"": ""John did not wear a seatbelt"", ""not_q"": ""John's injuries were not negligible"", ""item"": ""counterfactual_1""}"
participant_82,AC,nvc,17135,False,"{""premise"": ""If Patrick turns on the air conditioner, then he feels cool"", ""p"": ""Patrick turned on the air conditioner"", ""q"": ""Patrick feels cool"", ""not_p"": ""Patrick did not turn on the air conditioner"", ""not_q"": ""Patrick does not feel cool"", ""item"": ""conditional_3""}"
participant_82,DA,negative,8094,False,"{""premise"": ""If Joe cuts his finger, then it bleeds"", ""p"": ""Joe cut his finger"", ""q"": ""His finger bleeds"", ""not_p"": ""Joe did not cut his finger"", ""not_q"": ""His finger does not bleed"", ""item"": ""conditional_4""}"
participant_82,MP,positive,11290,False,"{""premise"": ""If Sara steps on a banana peel, then she slips"", ""p"": ""Sara stepped on a banana peel"", ""q"": ""Sara slipped"", ""not_p"": ""Sara did not step on a banana peel"", ""not_q"": ""Sara did not slip"", ""item"": ""conditional_1""}"
participant_82,MT,negative,25430,False,"{""premise"": ""If the tiger is hungry, then it will search for prey"", ""p"": ""The tiger is hungry"", ""q"": ""The tiger searches for prey"", ""not_p"": ""The tiger is not hungry"", ""not_q"": ""The tiger does not search for prey"", ""item"": ""conditional_2""}"
participant_82,AC,nvc,14292,True,"{""premise"": ""If Lisa had had an essay to write, she would have studied late in the library"", ""p"": ""Lisa had an essay to write"", ""q"": ""Lisa studied late in the library"", ""not_p"": ""Lisa did not have an essay to write"", ""not_q"": ""Lisa did not study late in the library"", ""item"": ""counterfactual_2""}"
participant_82,MP,positive,14174,True,"{""premise"": ""If Daniel and Nico had been finished packing Monday night, then they would have departed Tuesday morning"", ""p"": ""Daniel and Nico finished packing Monday night"", ""q"": ""Daniel and Nico departed Tuesday morning"", ""not_p"": ""Daniel and Nico did not finish packing Monday night"", ""not_q"": ""Daniel and Nico did not depart Tuesday morning"", ""item"": ""counterfactual_4""}"
participant_82,MT,negative,7578,True,"{""premise"": ""If John had worn a seat belt, his injuries would have been negligible"", ""p"": ""John wore a seatbelt"", ""q"": ""John's injuries were negligible"", ""not_p"": ""John did not wear a seatbelt"", ""not_q"": ""John's injuries were not negligible"", ""item"": ""counterfactual_1""}"
participant_82,DA,negative,21891,True,"{""premise"": ""If the burglar had been caught, then he would have been prosecuted"", ""p"": ""The burglar was caught"", ""q"": ""The burglar was prosecuted"", ""not_p"": ""The burglar was not caught"", ""not_q"": ""The burglar was not prosecuted"", ""item"": ""counterfactual_3""}"
participant_83,DA,negative,14686,True,"{""premise"": ""If Daniel and Nico had been finished packing Monday night, then they would have departed Tuesday morning"", ""p"": ""Daniel and Nico finished packing Monday night"", ""q"": ""Daniel and Nico departed Tuesday morning"", ""not_p"": ""Daniel and Nico did not finish packing Monday night"", ""not_q"": ""Daniel and Nico did not depart Tuesday morning"", ""item"": ""counterfactual_4""}"
participant_83,MP,positive,4806,False,"{""premise"": ""If Patrick turns on the air conditioner, then he feels cool"", ""p"": ""Patrick turned on the air conditioner"", ""q"": ""Patrick feels cool"", ""not_p"": ""Patrick did not turn on the air conditioner"", ""not_q"": ""Patrick does not feel cool"", ""item"": ""conditional_3""}"
participant_83,AC,nvc,18058,True,"{""premise"": ""If Lisa had had an essay to write, she would have studied late in the library"", ""p"": ""Lisa had an essay to write"", ""q"": ""Lisa studied late in the library"", ""not_p"": ""Lisa did not have an essay to write"", ""not_q"": ""Lisa did not study late in the library"", ""item"": ""counterfactual_2""}"
participant_83,MT,negative,8130,False,"{""premise"": ""If the tiger is hungry, then it will search for prey"", ""p"": ""The tiger is hungry"", ""q"": ""The tiger searches for prey"", ""not_p"": ""The tiger is not hungry"", ""not_q"": ""The tiger does not search for prey"", ""item"": ""conditional_2""}"
participant_83,AC,nvc,14113,False,"{""premise"": ""If Sara steps on a banana peel, then she slips"", ""p"": ""Sara stepped on a banana peel"", ""q"": ""Sara slipped"", ""not_p"": ""Sara did not step on a banana peel"", ""not_q"": ""Sara did not slip"", ""item"": ""conditional_1""}"
participant_83,MT,negative,10494,True,"{""premise"": ""If John had worn a seat belt, his injuries would have been negligible"", ""p"": ""John wore a seatbelt"", ""q"": ""John's injuries were negligible"", ""not_p"": ""John did not wear a seatbelt"", ""not_q"": ""John's injuries were not negligible"", ""item"": ""counterfactual_1""}"
participant_83,MP,positive,8774,True,"{""premise"": ""If the burglar had been caught, then he would have been prosecuted"", ""p"": ""The burglar was caught"", ""q"": ""The burglar was prosecuted"", ""not_p"": ""The burglar was not caught"", ""not_q"": ""The burglar was not prosecuted"", ""item"": ""counterfactual_3""}"
participant_83,DA,negative,5429,False,"{""premise"": ""If Joe cuts his finger, then it bleeds"", ""p"": ""Joe cut his finger"", ""q"": ""His finger bleeds"", ""not_p"": ""Joe did not cut his finger"", ""not_q"": ""His finger does not bleed"", ""item"": ""conditional_4""}"
participant_84,MT,negative,9490,True,"{""premise"": ""If the burglar had been caught, then he would have been prosecuted"", ""p"": ""The burglar was caught"", ""q"": ""The burglar was prosecuted"", ""not_p"": ""The burglar was not caught"", ""not_q"": ""The burglar was not prosecuted"", ""item"": ""counterfactual_3""}"
participant_84,AC,nvc,8613,False,"{""premise"": ""If the tiger is hungry, then it will search for prey"", ""p"": ""The tiger is hungry"", ""q"": ""The tiger searches for prey"", ""not_p"": ""The tiger is not hungry"", ""not_q"": ""The tiger does not search for prey"", ""item"": ""conditional_2""}"
participant_84,MP,positive,7334,False,"{""premise"": ""If Joe cuts his finger, then it bleeds"", ""p"": ""Joe cut his finger"", ""q"": ""His finger bleeds"", ""not_p"": ""Joe did not cut his finger"", ""not_q"": ""His finger does not bleed"", ""item"": ""conditional_4""}"
participant_84,DA,negative,15316,True,"{""premise"": ""If Daniel and Nico had been finished packing Monday night, then they would have departed Tuesday morning"", ""p"": ""Daniel and Nico finished packing Monday night"", ""q"": ""Daniel and Nico departed Tuesday morning"", ""not_p"": ""Daniel and Nico did not finish packing Monday night"", ""not_q"": ""Daniel and Nico did not depart Tuesday morning"", ""item"": ""counterfactual_4""}"
participant_84,AC,nvc,10030,True,"{""premise"": ""If John had worn a seat belt, his injuries would have been negligible"", ""p"": ""John wore a seatbelt"", ""q"": ""John's injuries were negligible"", ""not_p"": ""John did not wear a seatbelt"", ""not_q"": ""John's injuries were not negligible"", ""item"": ""counterfactual_1""}"
participant_84,MP,positive,9059,True,"{""premise"": ""If Lisa had had an essay to write, she would have studied late in the library"", ""p"": ""Lisa had an essay to write"", ""q"": ""Lisa studied late in the library"", ""not_p"": ""Lisa did not have an essay to write"", ""not_q"": ""Lisa did not study late in the library"", ""item"": ""counterfactual_2""}"
participant_84,MT,negative,10290,False,"{""premise"": ""If Patrick turns on the air conditioner, then he feels cool"", ""p"": ""Patrick turned on the air conditioner"", ""q"": ""Patrick feels cool"", ""not_p"": ""Patrick did not turn on the air conditioner"", ""not_q"": ""Patrick does not feel cool"", ""item"": ""conditional_3""}"
participant_84,DA,nvc,7635,False,"{""premise"": ""If Sara steps on a banana peel, then she slips"", ""p"": ""Sara stepped on a banana peel"", ""q"": ""Sara slipped"", ""not_p"": ""Sara did not step on a banana peel"", ""not_q"": ""Sara did not slip"", ""item"": ""conditional_1""}"
participant_85,DA,negative,6978,False,"{""premise"": ""If Joe cuts his finger, then it bleeds"", ""p"": ""Joe cut his finger"", ""q"": ""His finger bleeds"", ""not_p"": ""Joe did not cut his finger"", ""not_q"": ""His finger does not bleed"", ""item"": ""conditional_4""}"
participant_85,AC,positive,7215,False,"{""premise"": ""If Patrick turns on the air conditioner, then he feels cool"", ""p"": ""Patrick turned on the air conditioner"", ""q"": ""Patrick feels cool"", ""not_p"": ""Patrick did not turn on the air conditioner"", ""not_q"": ""Patrick does not feel cool"", ""item"": ""conditional_3""}"
participant_85,MT,negative,4703,False,"{""premise"": ""If Sara steps on a banana peel, then she slips"", ""p"": ""Sara stepped on a banana peel"", ""q"": ""Sara slipped"", ""not_p"": ""Sara did not step on a banana peel"", ""not_q"": ""Sara did not slip"", ""item"": ""conditional_1""}"
participant_85,DA,negative,10261,True,"{""premise"": ""If Daniel and Nico had been finished packing Monday night, then they would have departed Tuesday morning"", ""p"": ""Daniel and Nico finished packing Monday night"", ""q"": ""Daniel and Nico departed Tuesday morning"", ""not_p"": ""Daniel and Nico did not finish packing Monday night"", ""not_q"": ""Daniel and Nico did not depart Tuesday morning"", ""item"": ""counterfactual_4""}"
participant_85,MT,negative,27212,True,"{""premise"": ""If the burglar had been caught, then he would have been prosecuted"", ""p"": ""The burglar was caught"", ""q"": ""The burglar was prosecuted"", ""not_p"": ""The burglar was not caught"", ""not_q"": ""The burglar was not prosecuted"", ""item"": ""counterfactual_3""}"
participant_85,MP,positive,6419,False,"{""premise"": ""If the tiger is hungry, then it will search for prey"", ""p"": ""The tiger is hungry"", ""q"": ""The tiger searches for prey"", ""not_p"": ""The tiger is not hungry"", ""not_q"": ""The tiger does not search for prey"", ""item"": ""conditional_2""}"
participant_85,AC,positive,6835,True,"{""premise"": ""If Lisa had had an essay to write, she would have studied late in the library"", ""p"": ""Lisa had an essay to write"", ""q"": ""Lisa studied late in the library"", ""not_p"": ""Lisa did not have an essay to write"", ""not_q"": ""Lisa did not study late in the library"", ""item"": ""counterfactual_2""}"
participant_85,MP,positive,16928,True,"{""premise"": ""If John had worn a seat belt, his injuries would have been negligible"", ""p"": ""John wore a seatbelt"", ""q"": ""John's injuries were negligible"", ""not_p"": ""John did not wear a seatbelt"", ""not_q"": ""John's injuries were not negligible"", ""item"": ""counterfactual_1""}"
participant_86,MP,positive,5943,True,"{""premise"": ""If John had worn a seat belt, his injuries would have been negligible"", ""p"": ""John wore a seatbelt"", ""q"": ""John's injuries were negligible"", ""not_p"": ""John did not wear a seatbelt"", ""not_q"": ""John's injuries were not negligible"", ""item"": ""counterfactual_1""}"
participant_86,AC,nvc,20664,False,"{""premise"": ""If Joe cuts his finger, then it bleeds"", ""p"": ""Joe cut his finger"", ""q"": ""His finger bleeds"", ""not_p"": ""Joe did not cut his finger"", ""not_q"": ""His finger does not bleed"", ""item"": ""conditional_4""}"
participant_86,MT,negative,14745,False,"{""premise"": ""If the tiger is hungry, then it will search for prey"", ""p"": ""The tiger is hungry"", ""q"": ""The tiger searches for prey"", ""not_p"": ""The tiger is not hungry"", ""not_q"": ""The tiger does not search for prey"", ""item"": ""conditional_2""}"
participant_86,DA,nvc,27195,False,"{""premise"": ""If Patrick turns on the air conditioner, then he feels cool"", ""p"": ""Patrick turned on the air conditioner"", ""q"": ""Patrick feels cool"", ""not_p"": ""Patrick did not turn on the air conditioner"", ""not_q"": ""Patrick does not feel cool"", ""item"": ""conditional_3""}"
participant_86,DA,nvc,12786,True,"{""premise"": ""If the burglar had been caught, then he would have been prosecuted"", ""p"": ""The burglar was caught"", ""q"": ""The burglar was prosecuted"", ""not_p"": ""The burglar was not caught"", ""not_q"": ""The burglar was not prosecuted"", ""item"": ""counterfactual_3""}"
participant_86,MT,nvc,9059,True,"{""premise"": ""If Daniel and Nico had been finished packing Monday night, then they would have departed Tuesday morning"", ""p"": ""Daniel and Nico finished packing Monday night"", ""q"": ""Daniel and Nico departed Tuesday morning"", ""not_p"": ""Daniel and Nico did not finish packing Monday night"", ""not_q"": ""Daniel and Nico did not depart Tuesday morning"", ""item"": ""counterfactual_4""}"
participant_86,AC,positive,12466,True,"{""premise"": ""If Lisa had had an essay to write, she would have studied late in the library"", ""p"": ""Lisa had an essay to write"", ""q"": ""Lisa studied late in the library"", ""not_p"": ""Lisa did not have an essay to write"", ""not_q"": ""Lisa did not study late in the library"", ""item"": ""counterfactual_2""}"
participant_86,MP,positive,9545,False,"{""premise"": ""If Sara steps on a banana peel, then she slips"", ""p"": ""Sara stepped on a banana peel"", ""q"": ""Sara slipped"", ""not_p"": ""Sara did not step on a banana peel"", ""not_q"": ""Sara did not slip"", ""item"": ""conditional_1""}"
participant_87,AC,positive,7934,False,"{""premise"": ""If Sara steps on a banana peel, then she slips"", ""p"": ""Sara stepped on a banana peel"", ""q"": ""Sara slipped"", ""not_p"": ""Sara did not step on a banana peel"", ""not_q"": ""Sara did not slip"", ""item"": ""conditional_1""}"
participant_87,MP,positive,8924,False,"{""premise"": ""If the tiger is hungry, then it will search for prey"", ""p"": ""The tiger is hungry"", ""q"": ""The tiger searches for prey"", ""not_p"": ""The tiger is not hungry"", ""not_q"": ""The tiger does not search for prey"", ""item"": ""conditional_2""}"
participant_87,MT,negative,7075,False,"{""premise"": ""If Patrick turns on the air conditioner, then he feels cool"", ""p"": ""Patrick turned on the air conditioner"", ""q"": ""Patrick feels cool"", ""not_p"": ""Patrick did not turn on the air conditioner"", ""not_q"": ""Patrick does not feel cool"", ""item"": ""conditional_3""}"
participant_87,DA,negative,119229,True,"{""premise"": ""If Lisa had had an essay to write, she would have studied late in the library"", ""p"": ""Lisa had an essay to write"", ""q"": ""Lisa studied late in the library"", ""not_p"": ""Lisa did not have an essay to write"", ""not_q"": ""Lisa did not study late in the library"", ""item"": ""counterfactual_2""}"
participant_87,MP,positive,14942,True,"{""premise"": ""If Daniel and Nico had been finished packing Monday night, then they would have departed Tuesday morning"", ""p"": ""Daniel and Nico finished packing Monday night"", ""q"": ""Daniel and Nico departed Tuesday morning"", ""not_p"": ""Daniel and Nico did not finish packing Monday night"", ""not_q"": ""Daniel and Nico did not depart Tuesday morning"", ""item"": ""counterfactual_4""}"
participant_87,MT,negative,5132,True,"{""premise"": ""If the burglar had been caught, then he would have been prosecuted"", ""p"": ""The burglar was caught"", ""q"": ""The burglar was prosecuted"", ""not_p"": ""The burglar was not caught"", ""not_q"": ""The burglar was not prosecuted"", ""item"": ""counterfactual_3""}"
participant_87,DA,negative,12586,False,"{""premise"": ""If Joe cuts his finger, then it bleeds"", ""p"": ""Joe cut his finger"", ""q"": ""His finger bleeds"", ""not_p"": ""Joe did not cut his finger"", ""not_q"": ""His finger does not bleed"", ""item"": ""conditional_4""}"
participant_87,AC,negative,14437,True,"{""premise"": ""If John had worn a seat belt, his injuries would have been negligible"", ""p"": ""John wore a seatbelt"", ""q"": ""John's injuries were negligible"", ""not_p"": ""John did not wear a seatbelt"", ""not_q"": ""John's injuries were not negligible"", ""item"": ""counterfactual_1""}"
participant_88,MT,negative,22232,True,"{""premise"": ""If John had worn a seat belt, his injuries would have been negligible"", ""p"": ""John wore a seatbelt"", ""q"": ""John's injuries were negligible"", ""not_p"": ""John did not wear a seatbelt"", ""not_q"": ""John's injuries were not negligible"", ""item"": ""counterfactual_1""}"
participant_88,MT,negative,13881,False,"{""premise"": ""If Sara steps on a banana peel, then she slips"", ""p"": ""Sara stepped on a banana peel"", ""q"": ""Sara slipped"", ""not_p"": ""Sara did not step on a banana peel"", ""not_q"": ""Sara did not slip"", ""item"": ""conditional_1""}"
participant_88,MP,positive,12087,True,"{""premise"": ""If Daniel and Nico had been finished packing Monday night, then they would have departed Tuesday morning"", ""p"": ""Daniel and Nico finished packing Monday night"", ""q"": ""Daniel and Nico departed Tuesday morning"", ""not_p"": ""Daniel and Nico did not finish packing Monday night"", ""not_q"": ""Daniel and Nico did not depart Tuesday morning"", ""item"": ""counterfactual_4""}"
participant_88,AC,positive,8102,False,"{""premise"": ""If Joe cuts his finger, then it bleeds"", ""p"": ""Joe cut his finger"", ""q"": ""His finger bleeds"", ""not_p"": ""Joe did not cut his finger"", ""not_q"": ""His finger does not bleed"", ""item"": ""conditional_4""}"
participant_88,DA,nvc,14676,True,"{""premise"": ""If the burglar had been caught, then he would have been prosecuted"", ""p"": ""The burglar was caught"", ""q"": ""The burglar was prosecuted"", ""not_p"": ""The burglar was not caught"", ""not_q"": ""The burglar was not prosecuted"", ""item"": ""counterfactual_3""}"
participant_88,AC,positive,18548,True,"{""premise"": ""If Lisa had had an essay to write, she would have studied late in the library"", ""p"": ""Lisa had an essay to write"", ""q"": ""Lisa studied late in the library"", ""not_p"": ""Lisa did not have an essay to write"", ""not_q"": ""Lisa did not study late in the library"", ""item"": ""counterfactual_2""}"
participant_88,MP,positive,11582,False,"{""premise"": ""If the tiger is hungry, then it will search for prey"", ""p"": ""The tiger is hungry"", ""q"": ""The tiger searches for prey"", ""not_p"": ""The tiger is not hungry"", ""not_q"": ""The tiger does not search for prey"", ""item"": ""conditional_2""}"
participant_88,DA,negative,12333,False,"{""premise"": ""If Patrick turns on the air conditioner, then he feels cool"", ""p"": ""Patrick turned on the air conditioner"", ""q"": ""Patrick feels cool"", ""not_p"": ""Patrick did not turn on the air conditioner"", ""not_q"": ""Patrick does not feel cool"", ""item"": ""conditional_3""}"
participant_89,MP,positive,9938,False,"{""premise"": ""If Joe cuts his finger, then it bleeds"", ""p"": ""Joe cut his finger"", ""q"": ""His finger bleeds"", ""not_p"": ""Joe did not cut his finger"", ""not_q"": ""His finger does not bleed"", ""item"": ""conditional_4""}"
participant_89,AC,positive,7852,False,"{""premise"": ""If Patrick turns on the air conditioner, then he feels cool"", ""p"": ""Patrick turned on the air conditioner"", ""q"": ""Patrick feels cool"", ""not_p"": ""Patrick did not turn on the air conditioner"", ""not_q"": ""Patrick does not feel cool"", ""item"": ""conditional_3""}"
